frame,cls,conf,x1,y1,x2,y2,u,v,X,Y,Z,range_m,_idx_in_frame,class_name
199,laptop,0.9103,72.6,245.8,930.0,738.2,501,491,-0.1419366316893189,-0.0151522765855699,0.5999162751677886,0.6064808222450605,2,laptop
200,cup,0.9314,1002.4,430.6,1370.4,725.8,1186,577,0.0698863734623765,0.0114415744164067,0.5999193919928627,0.6069673670941869,0,cup
200,laptop,0.9228,72.7,245.7,930.0,738.4,501,491,-0.1419367233889709,-0.0151522863748574,0.5999166627500007,0.6066143810578145,1,laptop
200,bowl,0.9146,1385.6,502.6,1895.4,720.9,1640,611,0.2102826239229519,0.0219559798507788,0.5999337712052747,0.6090295357321698,2,bowl
201,cup,0.9302,1002.4,430.6,1370.2,725.8,1186,577,0.0698863730458418,0.011441574348213,0.5999193884172409,0.6085198401340608,0,cup
201,bowl,0.908,1385.5,503.3,1895.4,721.7,1640,612,0.2102797795628609,0.0222649178360676,0.5999256562804928,0.6128946408657843,1,bowl
201,laptop,0.8934,72.9,245.6,930.0,738.4,501,491,-0.1419368169837919,-0.0151522963664614,0.599917058342426,0.6083545525226336,2,laptop
202,cup,0.9312,1002.5,430.7,1370.4,725.8,1186,577,0.0698863521076501,0.0114415709202789,0.5999192086793801,0.6089338094071254,0,cup
202,bowl,0.9103,1385.5,504.0,1895.5,721.6,1640,612,0.2102801333390219,0.0222649552947199,0.599926665599582,0.6101143547398502,1,bowl
202,laptop,0.8911,72.8,245.5,930.0,738.4,501,491,-0.1419368129077348,-0.0151522959313268,0.5999170411143645,0.6088231439939599,2,laptop
203,cup,0.928,1002.5,430.8,1370.1,725.8,1186,577,0.0698863311985355,0.0114415674971053,0.5999190291911239,0.6085183357251077,0,cup
203,bowl,0.9067,1385.8,505.1,1895.5,721.5,1640,613,0.210277767640395,0.0225739368202188,0.5999199162901417,0.6092650753626432,1,bowl
203,laptop,0.8773,72.6,245.5,929.7,738.4,500,491,-0.1422340431343959,-0.0151510176382291,0.5998664303147662,0.6079335228919461,2,laptop
204,cup,0.9289,1002.4,430.7,1370.2,725.8,1186,577,0.0698863609581913,0.0114415723692614,0.599919284654296,0.6067673785429283,0,cup
204,bowl,0.9155,1385.6,506.3,1895.0,721.2,1640,613,0.2102788342730796,0.0225740513263747,0.5999229593802317,0.6083600651780052,1,bowl
204,laptop,0.8877,72.4,245.7,929.8,738.4,500,491,-0.1422374768309551,-0.0151513834015582,0.5998809117936889,0.6114629422864069,2,laptop
205,cup,0.9286,1002.3,431.0,1370.2,725.8,1186,578,0.0698859377431686,0.011750732894869,0.5999156516871444,0.6077521785922827,0,cup
205,bowl,0.908,1385.6,507.4,1895.2,721.5,1640,614,0.2102770034844972,0.0228830856733129,0.5999177361626494,0.6077275283622173,1,bowl
205,laptop,0.8708,75.1,245.8,929.8,737.8,502,491,-0.1416454255640737,-0.0151542049184271,0.599992622656457,0.611764374906598,2,laptop
206,cup,0.9295,1002.6,430.9,1370.3,725.9,1186,577,0.0698866087741351,0.0114416129408982,0.5999214119587036,0.6090388833411214,0,cup
206,bowl,0.9027,1385.8,506.7,1895.9,721.5,1640,613,0.2102809535748278,0.0225742788396506,0.5999290057223707,0.6100017927563198,1,bowl
206,laptop,0.8928,72.5,245.7,929.8,738.9,500,491,-0.1422353265694868,-0.015151154351967,0.5998718431513103,0.6110581546161012,2,laptop
207,cup,0.9279,1002.4,431.1,1370.1,725.9,1186,578,0.0698861655041968,0.0117507711909711,0.5999176068359212,0.6078706589923037,0,cup
207,bowl,0.9146,1385.7,506.9,1895.4,721.2,1640,613,0.210281334474812,0.0225743197303842,0.5999300924253979,0.6082971349863383,1,bowl
207,laptop,0.8425,72.2,245.5,929.6,739.2,500,492,-0.1422397938432693,-0.014842413270602,0.5998906837011401,0.6136759508768581,2,laptop
208,cup,0.9289,1002.4,430.9,1370.3,725.9,1186,577,0.0698868462874754,0.0114416518258256,0.599923450823387,0.6069735451726201,0,cup
208,bowl,0.9136,1385.8,505.9,1895.5,721.3,1640,613,0.210281499590185,0.0225743374560051,0.599930563497551,0.6077517145855279,1,bowl
208,laptop,0.8842,72.1,245.7,929.6,739.3,500,492,-0.1422419373970382,-0.0148426369457779,0.5998997240540628,0.6108336393763865,2,laptop
209,cup,0.9284,1002.3,431.0,1370.2,725.8,1186,578,0.0698863613601511,0.0117508041225032,0.5999192881048035,0.6036665829487915,0,cup
209,bowl,0.9106,1385.8,506.4,1895.4,721.3,1640,613,0.2102816483191429,0.0225743534224962,0.5999309878194609,0.6090131492030112,1,bowl
209,laptop,0.8681,72.4,245.7,929.9,738.9,500,491,-0.1422422245957901,-0.0151518891417254,0.5999009353033973,0.6110847347730267,2,laptop
210,cup,0.9321,1002.3,430.8,1370.1,726.0,1186,578,0.0698864148606565,0.0117508131181634,0.5999197473644424,0.602106290271858,0,cup
210,bowl,0.9101,1385.3,506.3,1895.3,721.7,1640,613,0.2102816383418289,0.0225743523514022,0.5999309593543052,0.6042771141689616,1,bowl
210,laptop,0.85,72.2,245.7,929.7,738.4,500,491,-0.1422432991149423,-0.0151520036013742,0.599905467045264,0.6100998013943358,2,laptop
211,cup,0.9356,1002.2,430.8,1370.1,726.1,1186,578,0.0698864951760409,0.0117508266225201,0.599920436808668,0.6031168933465124,0,cup
211,bowl,0.9049,1385.5,504.7,1895.6,721.9,1640,612,0.2102843566176865,0.0222654024654021,0.5999387145623011,0.6044603488676321,1,bowl
211,laptop,0.8714,72.3,245.6,929.6,738.7,500,491,-0.1422441978882163,-0.0151520993402665,0.5999092575858661,0.6115058446665675,2,laptop
212,cup,0.936,1002.2,431.0,1370.1,726.0,1186,578,0.0698865406628794,0.0117508342707496,0.599920827277298,0.6026029505846513,0,cup
212,bowl,0.8979,1385.5,506.5,1896.0,721.5,1640,613,0.2102809007182335,0.0225742731653397,0.5999288549231494,0.6058307798151198,1,bowl
212,laptop,0.8741,74.8,245.7,930.0,737.5,502,491,-0.1416503068845518,-0.0151547271557708,0.6000132993303706,0.6078060837724496,2,laptop
213,cup,0.9348,1002.2,431.0,1370.1,725.9,1186,578,0.0698865082069362,0.0117508288135556,0.5999205486686255,0.6017389581386559,0,cup
213,bowl,0.9095,1385.5,505.8,1895.5,721.5,1640,613,0.2102809516073061,0.0225742786284313,0.5999290001090553,0.6071660475380298,1,bowl
213,laptop,0.8635,72.6,245.7,929.8,738.9,500,491,-0.1422387359070989,-0.0151515175205388,0.5998862218973408,0.608444153761395,2,laptop
214,cup,0.9307,1002.2,431.1,1370.1,725.8,1186,578,0.0698865407942217,0.0117508342928337,0.599920828404768,0.6023911742708448,0,cup
214,bowl,0.9066,1385.5,505.7,1895.2,721.4,1640,613,0.2102812540213485,0.0225743110934682,0.5999298628926438,0.6102648587459639,1,bowl
214,laptop,0.8873,72.5,245.8,929.5,738.9,500,491,-0.1422408216424596,-0.0151517396966967,0.5998950184034223,0.6057301955737214,2,laptop
215,cup,0.9314,1002.4,431.2,1370.0,725.9,1186,578,0.0698865345644875,0.0117508332453563,0.599920774927413,0.6022480100271388,0,cup
215,bowl,0.9029,1385.4,505.2,1895.3,721.1,1640,613,0.2102812433280242,0.0225743099455084,0.5999298323847198,0.6058046957741942,1,bowl
215,laptop,0.8825,72.5,245.8,929.7,739.1,500,492,-0.1422435371720388,-0.0148428038788214,0.5999064710416178,0.6066384827589071,2,laptop
216,cup,0.9304,1002.2,431.1,1370.0,725.9,1186,578,0.0698865318935897,0.0117508327962673,0.599920751999863,0.6034175667676231,0,cup
216,bowl,0.9031,1385.2,503.7,1895.2,721.0,1640,612,0.2102838481942523,0.0222653486323326,0.5999372640364203,0.6030824197800959,1,bowl
216,laptop,0.8852,72.5,245.9,929.6,738.6,500,491,-0.1422430714493931,-0.015151979350044,0.5999045068748482,0.6048829645545862,2,laptop
217,cup,0.9326,1002.1,431.0,1370.0,725.8,1186,578,0.069886520565076,0.0117508308914729,0.5999206547535076,0.6033894015408353,0,cup
217,bowl,0.9122,1385.3,506.3,1895.2,721.1,1640,613,0.2102805296549061,0.0225742333306002,0.5999277962839845,0.6058336129398775,1,bowl
217,laptop,0.892,72.2,245.7,929.7,738.2,500,491,-0.1422439553664991,-0.0151520735064314,0.5999082347601518,0.6086924490973578,2,laptop
218,cup,0.9349,1002.0,430.9,1370.1,725.9,1186,577,0.0698870716639664,0.0114416887237467,0.5999253855027927,0.6028392612797298,0,cup
218,laptop,0.9076,72.2,245.8,929.8,738.2,500,491,-0.1422446615770524,-0.0151521487332077,0.5999112131751241,0.6094774127613206,1,laptop
218,bowl,0.9068,1385.4,505.5,1895.6,721.4,1640,613,0.2102810250794904,0.0225742865158864,0.5999292097243044,0.6046675028674271,2,bowl
219,cup,0.9334,1002.0,431.0,1370.1,725.9,1186,578,0.0698864695731126,0.011750822317603,0.5999202170277234,0.6003175259839945,0,cup
219,bowl,0.9087,1385.4,506.5,1895.4,721.4,1640,613,0.2102812116947686,0.0225743065495854,0.5999297421354256,0.6078436134347509,1,bowl
219,laptop,0.8949,72.0,245.8,929.6,737.8,500,491,-0.1422450624582923,-0.0151521914357746,0.5999129038758388,0.6120040505974519,2,laptop
220,cup,0.9306,1001.9,431.0,1370.1,725.9,1185,578,0.0695802979112878,0.0117513392027952,0.5999466058087243,0.6053650522683677,0,cup
220,bowl,0.9135,1385.1,507.7,1895.6,721.1,1640,614,0.2102789135680874,0.0228832935353506,0.5999231856079253,0.6084637932248332,1,bowl
220,laptop,0.9113,72.3,245.9,929.7,738.8,500,491,-0.1422452863136878,-0.0151522152812406,0.5999138479770824,0.6115418144050709,2,laptop
221,cup,0.9279,1002.1,431.1,1370.0,725.8,1186,578,0.0698857758260891,0.0117507056698733,0.599914261756732,0.606077871077795,0,cup
221,bowl,0.9181,1385.3,507.7,1895.3,721.4,1640,614,0.2102798343003533,0.0228833937326855,0.5999258124458937,0.6104458671786333,1,bowl
221,laptop,0.8943,72.1,245.8,929.6,738.7,500,491,-0.1422454802377298,-0.0151522359383668,0.5999146658440307,0.6119715146589914,2,laptop
222,cup,0.9269,1002.0,431.0,1370.0,725.9,1186,578,0.0698860963106964,0.0117507595566657,0.599917012864298,0.60616901009673,0,cup
222,bowl,0.9196,1385.4,508.0,1895.6,721.0,1640,614,0.2102806586819326,0.0228834834447985,0.5999281643965234,0.6057632808595136,1,bowl
222,laptop,0.8855,74.8,245.8,929.9,737.8,501,491,-0.141948479027939,-0.0151535413341372,0.5999663497057781,0.607675424564118,2,laptop
223,cup,0.9292,1001.9,430.9,1369.9,726.0,1185,578,0.0695800640281167,0.0117512997025263,0.5999445891830576,0.6058657633907212,0,cup
223,bowl,0.9192,1385.5,507.9,1895.7,721.1,1640,614,0.2102810458756899,0.0228835255805897,0.5999292690556088,0.6076452385747354,1,bowl
223,laptop,0.8712,72.4,245.8,929.8,738.7,500,491,-0.1422426095066179,-0.0151519301430962,0.5999025586495326,0.6064495169768489,2,laptop
224,cup,0.9304,1001.9,430.7,1369.9,725.8,1185,577,0.0695799002036551,0.0114420280334899,0.5999431766290357,0.6074719180734686,0,cup
224,bowl,0.9221,1385.6,506.5,1895.8,721.2,1640,613,0.2102842256542013,0.0225746301069951,0.5999383409250689,0.6050226671812109,1,bowl
224,laptop,0.8982,72.6,245.6,929.9,738.4,500,491,-0.1422438358505105,-0.0151520607753804,0.5999077307062147,0.6093103851359767,2,laptop
225,cup,0.9317,1002.2,430.5,1369.8,725.8,1185,577,0.0695793002355734,0.011441929372072,0.5999380034862782,0.6078554344339627,0,cup
225,bowl,0.9257,1385.5,506.6,1895.5,721.1,1640,613,0.2102838975488943,0.0225745948839254,0.5999374048446142,0.6070036514513868,1,bowl
225,laptop,0.8677,72.9,245.6,930.2,738.9,501,491,-0.1419474032654765,-0.0151534264923929,0.5999618028357996,0.6081866719247478,2,laptop
226,cup,0.9319,1002.3,430.5,1369.9,725.8,1185,577,0.0695788922331556,0.0114418622783411,0.599934485541212,0.6088076963190592,0,cup
226,bowl,0.9217,1385.5,506.0,1895.3,721.4,1640,613,0.2102837032361199,0.0225745740238775,0.5999368504726298,0.6086788080339217,1,bowl
226,laptop,0.8671,73.0,245.5,930.1,738.9,501,491,-0.1419448973581695,-0.0151531589772337,0.5999512112460201,0.6087832850803713,2,laptop
227,cup,0.9333,1002.4,430.6,1369.8,725.8,1185,577,0.0695785104160513,0.0114417994906395,0.5999311933754317,0.6085258885270501,0,cup
227,bowl,0.9187,1385.6,505.6,1895.6,721.1,1640,613,0.2102833356539198,0.0225745345628472,0.5999358017650789,0.6090247136497227,1,bowl
227,laptop,0.9052,72.7,245.6,930.1,738.7,501,491,-0.1419429084268907,-0.0151529466512367,0.5999428047322815,0.6108012282748567,2,laptop
228,cup,0.933,1002.3,430.5,1370.0,725.8,1186,577,0.0698844560746253,0.0114412605077926,0.5999029327313944,0.6080884084642598,0,cup
228,bowl,0.9258,1385.5,504.5,1895.3,721.1,1640,612,0.2102857647347694,0.022265551560152,0.5999427319032303,0.6095861648884298,1,bowl
228,laptop,0.8983,74.9,245.6,930.4,737.8,502,491,-0.1416440753556669,-0.0151540604638158,0.5999869033395084,0.6126109869242322,2,laptop
229,cup,0.9304,1002.4,430.5,1369.9,725.6,1185,577,0.0695788834027428,0.0114418608262288,0.5999344094021849,0.608579109711867,0,cup
229,bowl,0.9179,1385.6,504.6,1895.8,721.3,1640,612,0.2102849248874891,0.0222654626351459,0.5999403358291436,0.6061080909707783,1,bowl
229,laptop,0.8979,72.5,245.6,930.2,738.5,501,491,-0.1419371413243263,-0.01515233099105,0.5999184292159135,0.6100581721770613,2,laptop
230,cup,0.9305,1002.4,430.6,1370.3,725.6,1186,577,0.0698847388695388,0.0114413068060749,0.5999053603026664,0.6087501260034857,0,cup
230,bowl,0.9125,1385.8,505.2,1895.9,721.2,1640,613,0.2102816428174444,0.0225743528318727,0.5999309721231818,0.6067290264667125,1,bowl
230,laptop,0.8806,72.4,245.6,930.3,738.5,501,491,-0.1419373010705688,-0.0151523480445705,0.5999191044071563,0.607493056831643,2,laptop
231,cup,0.9302,1002.5,430.4,1370.2,725.7,1186,577,0.069885345121905,0.0114414060597809,0.599910564501038,0.6078197538755398,0,cup
231,bowl,0.9121,1386.0,504.6,1896.0,721.2,1641,612,0.2105691768470674,0.0222628204596018,0.5998691427122882,0.6083616962993419,1,bowl
231,laptop,0.9071,72.4,245.6,930.1,738.9,501,491,-0.1419375052851128,-0.0151523698452516,0.5999199675502866,0.6066137153829315,2,laptop
232,cup,0.9309,1002.3,430.6,1370.0,725.6,1186,577,0.0698857481988907,0.0114414720502608,0.5999140245990258,0.6046739515459555,0,cup
232,bowl,0.9144,1385.8,504.4,1895.8,721.0,1640,612,0.2102907602915989,0.0222660805014634,0.599956984166171,0.6075101755184814,1,bowl
232,laptop,0.9071,72.0,245.7,929.8,738.6,500,491,-0.1422347251354399,-0.0151510902861664,0.5998693066270944,0.6074564442102578,2,laptop
233,cup,0.9307,1002.3,430.7,1370.0,725.7,1186,577,0.0698860386304546,0.0114415195987912,0.5999165177249185,0.6076153982059987,0,cup
233,laptop,0.9146,72.3,246.0,930.0,738.6,501,492,-0.1419419890916899,-0.0148436067023989,0.5999389190253802,0.608774074470777,1,laptop
233,bowl,0.9137,1385.8,503.9,1895.5,721.1,1640,612,0.2102884410491779,0.0222658349346188,0.5999503673957217,0.6088692345827551,2,bowl
234,cup,0.9303,1002.1,430.8,1369.8,725.6,1185,577,0.0695799698823482,0.0114420394917639,0.5999437774240405,0.6086612480048783,0,cup
234,bowl,0.9165,1385.5,505.5,1895.1,721.0,1640,613,0.2102839663256955,0.0225746022673173,0.5999376010639926,0.605000345743828,1,bowl
234,laptop,0.8806,72.4,245.9,929.8,738.6,500,491,-0.1422367230568378,-0.0151513031082283,0.5998777327812734,0.6091360974837096,2,laptop
235,cup,0.9278,1002.2,430.8,1370.1,725.5,1186,577,0.0698854940387589,0.0114414304399738,0.5999118428347674,0.6093652705001034,0,cup
235,bowl,0.9222,1385.7,505.4,1895.0,720.8,1640,612,0.2102859202528251,0.0222655680267697,0.599943175594354,0.6053953354976643,1,bowl
235,laptop,0.8791,72.5,245.8,929.9,738.6,500,491,-0.1422393793027007,-0.0151515860561572,0.5998889353927491,0.6080790883813968,2,laptop
236,cup,0.9308,1002.3,430.7,1370.2,725.5,1186,577,0.0698857649690098,0.0114414747958113,0.5999141685572702,0.6088141675609137,0,cup
236,bowl,0.921,1385.9,504.4,1895.2,720.7,1640,612,0.2102846941009272,0.0222654381989217,0.5999396773978863,0.6062896100386471,1,bowl
236,laptop,0.8824,72.3,245.6,930.1,738.6,501,491,-0.141944050703996,-0.0151530685936727,0.5999476327362859,0.6090279148029035,2,laptop
237,cup,0.9324,1002.5,430.7,1370.1,725.7,1186,577,0.0698860133533191,0.0114415154604991,0.5999163007406481,0.6100211593919678,0,cup
237,bowl,0.9154,1385.7,506.1,1895.6,720.9,1640,613,0.2102814122970289,0.022574328084828,0.599930314451237,0.6069277159134929,1,bowl
237,laptop,0.8826,74.9,245.7,930.3,737.9,502,491,-0.1416450099588599,-0.0151541604541138,0.5999908622038252,0.6088107746239453,2,laptop
238,cup,0.9281,1002.5,430.5,1370.1,725.7,1186,577,0.0698861815042184,0.0114415429896286,0.5999177441834862,0.611880345803829,0,cup
238,bowl,0.9164,1385.7,505.9,1895.9,720.8,1640,612,0.2102840505348237,0.0222653700566283,0.5999378413116123,0.6083959487534463,1,bowl
238,laptop,0.8898,74.9,245.6,930.1,737.7,502,491,-0.1416404774905171,-0.0151536755393784,0.5999716632247035,0.6064956006094854,2,laptop
239,cup,0.9317,1002.5,430.4,1370.1,725.7,1186,577,0.0698862085605158,0.0114415474191994,0.599917976440458,0.6039563228555267,0,cup
239,bowl,0.9131,1385.7,505.6,1895.7,720.7,1640,612,0.2102831771080039,0.0222652775761415,0.5999353494355072,0.6096268065788513,1,bowl
239,laptop,0.8905,74.8,245.5,930.1,737.6,502,491,-0.141636998430448,-0.0151533033255282,0.5999569263536262,0.6085583087955189,2,laptop
240,cup,0.9324,1002.4,430.1,1370.2,725.8,1186,577,0.069886196418189,0.0114415454312964,0.5999178722081604,0.6040417808593374,0,cup
240,bowl,0.915,1385.4,508.1,1895.8,721.5,1640,614,0.210277091955624,0.0228830953010532,0.5999179885696995,0.6086385726953645,1,bowl
240,laptop,0.8116,75.0,245.3,930.0,737.4,502,491,-0.1416342387747382,-0.01515300807852,0.5999452367910415,0.6109692162194055,2,laptop
241,cup,0.9321,1002.3,430.5,1370.2,725.7,1186,577,0.0698862307003954,0.01144155104387,0.5999181664938614,0.606433398005927,0,cup
241,bowl,0.9173,1385.4,508.2,1896.0,721.4,1640,614,0.2102781435850466,0.0228832097430786,0.5999209888556651,0.609971617207209,1,bowl
241,laptop,0.8095,74.7,245.4,929.7,737.3,501,491,-0.1419297034860006,-0.015151536973451,0.5998869920864669,0.6097472975378482,2,laptop
242,cup,0.9284,1002.4,430.7,1370.1,725.7,1186,577,0.0698862669760616,0.0114415569828065,0.5999184778918424,0.6031476839331315,0,cup
242,bowl,0.9124,1385.4,508.0,1895.8,721.4,1640,614,0.2102790860775253,0.0228833123084365,0.5999236777752561,0.6089742275415087,1,bowl
242,laptop,0.8454,72.3,245.6,929.5,738.3,500,491,-0.1422289238428423,-0.0151504723223897,0.5998448399058715,0.611551477456262,2,laptop
243,cup,0.9234,1002.2,430.6,1369.9,725.8,1185,577,0.0695800555073533,0.0114420535723203,0.5999445157139404,0.60442115996298,0,cup
243,bowl,0.9126,1385.4,507.4,1895.8,721.6,1640,614,0.2102797231528548,0.0228833816372224,0.5999254953434309,0.6117445422518499,1,bowl
243,laptop,0.8754,72.0,245.5,929.5,738.6,500,491,-0.1422334656466659,-0.0151509561232318,0.5998639947831907,0.611147614920139,2,laptop
244,cup,0.9235,1002.3,430.8,1369.9,725.7,1185,577,0.0695793220737988,0.0114419329632469,0.5999381917833905,0.6062166707400619,0,cup
244,bowl,0.9171,1385.4,508.1,1895.6,721.4,1640,614,0.2102803348650753,0.0228834482059052,0.5999272405509639,0.6112998244322195,1,bowl
244,laptop,0.8795,72.2,245.6,929.6,738.9,500,491,-0.1422370897177663,-0.0151513421655881,0.5998792791591832,0.6095901210367223,2,laptop
245,cup,0.931,1002.1,430.8,1369.9,725.7,1185,577,0.0695786616570313,0.0114418243613784,0.599932497430104,0.6056738450782605,0,cup
245,bowl,0.915,1385.4,507.6,1895.3,721.2,1640,614,0.2102804370289907,0.0228834593237431,0.5999275320233732,0.6064811063450797,1,bowl
245,laptop,0.8742,72.4,245.5,929.9,738.7,500,491,-0.1422393987332532,-0.0151515881259334,0.5998890173403327,0.6081475740081649,2,laptop
246,cup,0.9302,1002.1,430.7,1369.9,725.6,1185,577,0.0695782487547502,0.0114417564618922,0.5999289372366373,0.6081751592689505,0,cup
246,bowl,0.9145,1385.2,507.1,1895.0,721.2,1640,614,0.2102805341691126,0.022883469894874,0.5999278091629608,0.6098560046289485,1,bowl
246,laptop,0.8847,72.4,245.5,929.5,738.7,500,491,-0.1422412443128667,-0.0151517847202836,0.5998968009990844,0.6080608243216771,2,laptop
247,cup,0.9311,1002.2,430.6,1369.9,725.6,1185,577,0.0695779604733302,0.0114417090556143,0.5999264515695063,0.6104534856578177,0,cup
247,bowl,0.9195,1385.4,506.8,1895.0,721.0,1640,613,0.2102833216359099,0.0225745330579726,0.599935761771867,0.6103781993803613,1,bowl
247,laptop,0.8413,75.2,245.6,929.9,737.7,502,491,-0.1416479814436685,-0.0151544783640606,0.6000034490484509,0.6085373448896052,2,laptop
248,cup,0.9331,1002.2,430.7,1370.0,725.5,1186,577,0.0698839516471959,0.0114411779245409,0.5998986026197888,0.6097088280661299,0,cup
248,bowl,0.9154,1385.5,506.7,1895.4,721.2,1640,613,0.2102828200929368,0.0225744792158593,0.5999343308758582,0.6110020364720726,1,bowl
248,laptop,0.8588,72.3,245.5,929.8,739.1,500,492,-0.1422382248857308,-0.0148422495532936,0.599884066685008,0.6082928185558547,2,laptop
249,cup,0.9293,1002.6,430.4,1370.3,725.6,1186,577,0.0698845829890546,0.0114412812858186,0.5999040221916633,0.6082788395764552,0,cup
249,bowl,0.9158,1385.5,506.4,1895.5,721.0,1640,613,0.2102824314684905,0.022574437495882,0.5999332221350345,0.6074126930266384,1,bowl
249,laptop,0.8494,72.4,245.4,930.2,738.6,501,491,-0.1419416952818698,-0.0151528171433804,0.5999376771944956,0.6059680579930986,2,laptop
250,cup,0.9276,1002.6,430.7,1370.3,725.7,1186,577,0.069885094417537,0.0114413650152604,0.5999084124017865,0.6031524643441958,0,cup
250,bowl,0.9228,1385.4,507.3,1895.5,721.1,1640,614,0.2102793917771807,0.022883345575752,0.5999245499326585,0.6086538281045585,1,bowl
250,laptop,0.8323,72.3,245.4,930.0,738.6,501,491,-0.1419404228303112,-0.0151526813043251,0.5999322989888113,0.6075412511653061,2,laptop
251,bowl,0.9281,1385.3,508.0,1895.3,721.1,1640,614,0.2102799462658493,0.0228834059171659,0.5999261318820933,0.6096608469303173,0,bowl
251,cup,0.9276,1002.6,430.7,1370.3,725.8,1186,577,0.0698854770596137,0.0114414276602022,0.5999116970821986,0.6057452721423261,1,cup
251,laptop,0.861,72.3,245.7,929.9,738.6,500,491,-0.1422368245176182,-0.0151513139160071,0.5998781606880872,0.6082295431825443,2,laptop
252,cup,0.9312,1002.3,430.7,1370.3,725.7,1186,577,0.0698857675835673,0.0114414752238583,0.5999141910011837,0.6044545020507736,0,cup
252,bowl,0.9229,1385.3,508.3,1895.4,721.1,1640,614,0.2102802945149025,0.022883443814857,0.599927125432411,0.6102634046444004,1,bowl
252,laptop,0.8854,72.4,245.6,930.0,738.8,501,491,-0.1419422470950454,-0.0151528760515407,0.5999400095149187,0.6084078093320655,2,laptop
253,cup,0.9284,1001.9,430.7,1370.2,725.7,1185,577,0.0695797747916755,0.0114420074101866,0.5999420952813876,0.6047138076965056,0,cup
253,bowl,0.9163,1385.3,508.0,1895.7,721.6,1640,614,0.2102805938351565,0.0228834763879435,0.599927979389459,0.609841044002083,1,bowl
253,laptop,0.8827,72.1,245.6,930.0,738.8,501,491,-0.1419408750947573,-0.0151527295852791,0.5999342105517297,0.6086690848561295,2,laptop
254,cup,0.9273,1002.0,430.7,1370.3,725.6,1186,577,0.0698853303944827,0.0114414036486542,0.5999104380777339,0.6044450379644597,0,cup
254,bowl,0.9123,1385.4,507.3,1895.8,721.2,1640,614,0.2102807332747044,0.0228834915622472,0.5999283772087951,0.6101641954596997,1,bowl
254,laptop,0.8788,72.2,245.8,929.8,739.1,500,492,-0.1422383255775413,-0.0148422600602651,0.5998844913487213,0.6093255299688974,2,laptop
255,cup,0.929,1001.9,430.8,1370.2,725.7,1185,577,0.0695794571050223,0.0114419551683814,0.5999393560716538,0.6038798176410791,0,cup
255,bowl,0.9125,1385.3,507.0,1895.6,721.2,1640,614,0.2102808914848495,0.0228835087792336,0.5999288285804169,0.6079425703667828,1,bowl
255,laptop,0.8857,72.1,245.6,929.7,738.9,500,491,-0.142239225847114,-0.0151515697098012,0.5998882881999039,0.6072406825669446,2,laptop
256,cup,0.9276,1002.2,430.9,1370.1,725.6,1186,577,0.0698851331569859,0.0114413713575596,0.5999087449493984,0.606947036697589,0,cup
256,bowl,0.9179,1385.3,504.8,1895.5,721.4,1640,612,0.2102863701043479,0.0222656156581074,0.5999444590152828,0.6084652927386821,1,bowl
256,laptop,0.8652,72.4,245.5,930.0,738.9,501,491,-0.1419439389359524,-0.0151530566620079,0.5999471603320335,0.606537332141903,2,laptop
257,cup,0.927,1002.2,430.9,1370.2,725.6,1186,577,0.0698855278433814,0.0114414359743589,0.5999121330207878,0.6084434301847478,0,cup
257,bowl,0.9217,1385.3,504.8,1895.4,721.1,1640,612,0.2102851127279582,0.0222654825241367,0.5999408717357195,0.6093696437477364,1,bowl
257,laptop,0.863,75.0,245.6,929.9,738.0,502,491,-0.1416448259142584,-0.0151541407637525,0.5999900826135021,0.6081053639222069,2,laptop
258,cup,0.9292,1002.1,430.8,1370.3,725.7,1186,577,0.069885836536982,0.0114414865126917,0.5999147829118607,0.6104007611767643,0,cup
258,bowl,0.9189,1385.3,505.9,1895.5,720.7,1640,612,0.2102841555308707,0.0222653811738569,0.5999381408640587,0.6089437535379504,1,bowl
258,laptop,0.8863,75.2,245.6,930.0,737.8,502,491,-0.1416403507696504,-0.0151536619819058,0.5999711264506788,0.6088528770564633,2,laptop
259,cup,0.9292,1002.3,430.9,1370.5,725.7,1186,577,0.0698860018083644,0.0114415135703959,0.5999162016363181,0.60937720559085,0,cup
259,bowl,0.9215,1385.5,505.9,1895.7,721.1,1640,613,0.2102808160439476,0.0225742640753061,0.5999286133484403,0.6090544804445627,1,bowl
259,laptop,0.8964,72.5,245.7,930.0,738.9,501,491,-0.1419342611365487,-0.0151520235200237,0.5999062556740817,0.6071579888517653,2,laptop
260,cup,0.9274,1002.5,430.8,1370.2,725.9,1186,577,0.0698861899607212,0.0114415443741003,0.599917816775892,0.6106821345658472,0,cup
260,bowl,0.9226,1385.5,505.3,1895.2,720.6,1640,612,0.2102836887291344,0.0222653317477907,0.5999368090843763,0.6097768890179572,1,bowl
260,laptop,0.8921,72.5,245.7,930.0,739.0,501,492,-0.141936409022339,-0.0148430231657347,0.5999153340326946,0.60988354288004,2,laptop
261,cup,0.9272,1002.4,430.8,1370.3,725.8,1186,577,0.0698863291583851,0.0114415671630984,0.5999190116780421,0.6090923176654647,0,cup
261,bowl,0.9173,1385.6,504.3,1895.3,720.8,1640,612,0.2102829412668976,0.0222652526047303,0.5999346765836961,0.6077035714601586,1,bowl
261,laptop,0.8818,72.5,245.7,930.1,738.8,501,491,-0.141935392741705,-0.0151521443231885,0.5999110385715075,0.6095421959171373,2,laptop
