frame,cls,conf,x1,y1,x2,y2,u,v,X,Y,Z,range_m
31,cup,0.9702,599.4,462.4,1136.8,906.6,867,684,-0.0287666885447591,0.044541969359627,0.6000891266890793,0.41605315920545344
32,cup,0.9716,599.4,461.7,1136.8,906.5,867,683,-0.0287674605684588,0.0442338372181678,0.6001052315329517,0.40666221752428644
33,cup,0.9727,599.2,462.3,1136.7,906.5,867,684,-0.0287664237946513,0.0445415594239762,0.6000836038545438,0.40635858367217087
34,cup,0.9738,599.2,462.4,1136.7,906.3,867,684,-0.0287664521702839,0.0445416033604395,0.600084195786025,0.4017533419218807
35,cup,0.9736,599.1,462.2,1136.7,906.4,867,684,-0.0287664566698594,0.0445416103275242,0.6000842896496732,0.40461623708170996
36,cup,0.9732,599.3,462.1,1136.7,906.5,867,684,-0.0287664908304249,0.0445416632213032,0.6000850022580755,0.4011142694154015
37,cup,0.9721,599.2,461.9,1136.7,906.6,867,683,-0.0287673455951708,0.0442336604312842,0.6001028331262025,0.40435004846103856
38,cup,0.9715,599.1,461.8,1136.7,906.8,867,683,-0.0287671141338645,0.0442333045284153,0.600098004714584,0.40498426901698276
39,cup,0.9731,599.1,462.1,1136.6,906.8,867,684,-0.0287661308215284,0.0445411057881731,0.6000774922722125,0.4047613755660787
40,cup,0.9718,599.2,462.0,1136.8,906.9,867,684,-0.0287662391175845,0.0445412734723889,0.6000797513881894,0.4045568451386767
41,cup,0.972,599.1,462.0,1136.6,906.9,867,684,-0.0287663482614522,0.0445414424693453,0.6000820281899885,0.4018724625132499
42,cup,0.972,598.9,462.4,1136.8,906.8,867,684,-0.0287664472172875,0.0445415956912838,0.6000840924637645,0.40808585735398173
43,cup,0.9728,599.0,462.3,1136.5,906.6,867,684,-0.0287665101766156,0.0445416931766952,0.6000854058303763,0.414608325343072
44,cup,0.9732,599.2,461.7,1136.5,906.5,867,683,-0.0287673404175407,0.044233652469982,0.6001027251179575,0.4078284371094746
45,cup,0.9713,599.1,461.6,1136.4,906.8,867,683,-0.0287672083881395,0.0442334494570318,0.6000999709111979,0.4027834299550436
46,cup,0.9701,599.1,462.1,1136.6,906.8,867,684,-0.0287662690821243,0.0445413198690958,0.6000803764651608,0.402330309111687
47,cup,0.973,599.1,461.9,1136.6,906.7,867,683,-0.0287671798878557,0.0442334056340148,0.6000993763794223,0.39890943594544775
48,cup,0.972,599.1,461.9,1136.8,906.9,867,683,-0.028767047227422,0.0442332016507672,0.6000966090089727,0.4025616889505163
49,cup,0.9717,599.2,462.0,1136.8,906.9,867,684,-0.02876614528911,0.0445411281895898,0.6000777940740132,0.3950734712573719
50,cup,0.9719,599.1,461.9,1136.8,906.8,867,683,-0.0287670602021255,0.0442332216011178,0.6000968796685061,0.4047900868623143
51,cup,0.9723,599.0,461.9,1136.6,906.7,867,683,-0.0287669305427859,0.0442330222324557,0.600094174902548,0.40429096260373515
52,cup,0.9717,599.4,461.8,1136.2,908.0,867,684,-0.0287660323418545,0.0445409533035167,0.6000754379314281,0.4053001022306984
53,cup,0.9723,598.9,462.1,1136.5,907.0,867,684,-0.0287661541202604,0.0445411418636291,0.6000779782967236,0.40703418859460916
54,cup,0.9713,599.1,462.1,1136.6,906.9,867,684,-0.0287662414556446,0.044541277092611,0.6000798001614239,0.4043036318582662
55,cup,0.973,599.1,461.9,1136.6,906.8,867,683,-0.0287671118653818,0.0442333010403183,0.6000979573927738,0.3991716568091009
56,cup,0.9719,599.1,461.7,1136.7,907.1,867,684,-0.0287661801123074,0.0445411821093792,0.6000785205052827,0.4070128149178803
57,cup,0.9722,599.1,461.6,1136.6,906.7,867,683,-0.0287670987411272,0.0442332808600128,0.6000976836135201,0.40442584688313404
58,cup,0.9702,599.4,461.0,1136.6,906.7,867,683,-0.028766964073638,0.0442330737906477,0.6000948743747778,0.4026065953987023
59,cup,0.9719,599.4,461.0,1136.5,906.6,867,683,-0.0287668796818679,0.0442329440269581,0.6000931139155031,0.40117398088257955
60,cup,0.9716,599.4,461.2,1136.7,906.5,867,683,-0.0287667231435802,0.0442327033283008,0.600089848439737,0.4085454047995549
61,cup,0.9732,599.4,461.1,1136.8,906.3,867,683,-0.0287665857376497,0.044232492048214,0.6000869820755826,0.40377550558116815
62,cup,0.9734,599.3,461.1,1136.6,906.5,867,683,-0.028766517873192,0.0442323876974889,0.6000855663852417,0.4043085389397848
63,cup,0.973,599.5,461.1,1136.6,906.7,867,683,-0.028766491500173,0.0442323471454273,0.6000850162293917,0.4091599224382457
64,cup,0.9739,599.3,461.1,1136.6,906.5,867,683,-0.0287664483226406,0.0442322807541678,0.6000841155220459,0.4016944075564868
65,cup,0.9731,599.3,461.1,1136.8,906.5,867,683,-0.0287664461425362,0.0442322774019643,0.6000840700438561,0.4050924515257599
66,cup,0.9723,599.3,461.2,1136.7,906.6,867,683,-0.0287664260254536,0.0442322464692459,0.600083650390321,0.402288687518107
67,cup,0.9731,599.2,461.3,1136.6,906.5,867,683,-0.0287664306409873,0.0442322535662493,0.6000837466729211,0.39653564106674855
68,cup,0.9736,599.3,461.2,1136.5,906.4,867,683,-0.0287663907823962,0.0442321922783081,0.6000829152005364,0.40623393650827394
69,cup,0.9731,599.6,461.2,1137.0,906.3,868,683,-0.0284576105513828,0.0442330250961712,0.6000942137535888,0.4084141574497934
70,cup,0.9732,599.2,461.0,1136.9,906.4,867,683,-0.0287663275417336,0.0442320950372894,0.6000815959651331,0.40503652472724355
71,cup,0.972,599.2,461.0,1136.9,906.3,867,683,-0.0287663579913416,0.0442321418576543,0.6000822311608945,0.40684303987346604
72,cup,0.9722,599.1,461.1,1136.8,906.2,867,683,-0.0287663748113976,0.0442321677207511,0.6000825820366199,0.3993301773449121
73,cup,0.9702,599.3,461.1,1136.8,906.8,867,683,-0.0287664550158833,0.0442322910459281,0.6000842551468124,0.39817935965713497
74,cup,0.9722,599.3,461.1,1136.7,906.5,867,683,-0.0287664633781892,0.0442323039040974,0.6000844295891654,0.40428415378090093
75,cup,0.9712,599.3,461.3,1136.9,906.6,867,683,-0.0287664818319975,0.0442323322793081,0.6000848145458737,0.4051098434156059
76,cup,0.9723,599.3,461.3,1136.8,906.4,867,683,-0.0287664760025334,0.0442323233157235,0.6000846929400099,0.40033843551619747
77,cup,0.9724,599.3,461.3,1136.8,906.4,867,683,-0.0287664609411329,0.0442323001567958,0.6000843787508152,0.3988354924730574
78,cup,0.9735,599.1,461.5,1136.9,906.4,867,683,-0.0287664453171765,0.0442322761328628,0.6000840528263928,0.40855421495378513
79,cup,0.9736,599.1,461.4,1136.7,906.3,867,683,-0.0287664485805037,0.044232281150667,0.6000841209012134,0.41062532305527066
80,cup,0.9728,599.1,461.4,1136.6,906.3,867,683,-0.0287664386115914,0.0442322658221245,0.6000839129441577,0.4088053727293094
81,cup,0.9731,599.1,461.3,1136.6,906.4,867,683,-0.0287664498617898,0.0442322831208165,0.6000841476295536,0.4039368802022539
82,cup,0.9724,599.1,461.2,1136.7,906.7,867,683,-0.0287664727390518,0.0442323182976819,0.6000846248619676,0.4083136867581895
83,cup,0.9734,599.2,461.4,1136.7,906.4,867,683,-0.0287665010145963,0.044232361775132,0.6000852147055561,0.4037027985977172
84,cup,0.9738,599.2,461.3,1136.7,906.2,867,683,-0.0287665038972943,0.0442323662076676,0.6000852748402392,0.3994623557944718
85,cup,0.9735,599.3,461.3,1136.8,906.5,867,683,-0.0287665484565087,0.0442324347234489,0.6000862043702414,0.4007602230352624
86,cup,0.9742,599.0,462.0,1136.8,906.3,867,684,-0.0287657419103918,0.0445405036031874,0.6000693793695413,0.40522373104966813
87,cup,0.9745,599.1,462.0,1136.7,906.3,867,684,-0.0287659298000302,0.044540794529079,0.6000732988519247,0.39963329880363496
88,cup,0.9742,599.1,461.9,1136.7,906.5,867,683,-0.0287668959755788,0.0442329690807287,0.6000934538113772,0.40319887840180413
89,cup,0.9745,599.1,461.7,1136.6,906.5,867,683,-0.0287667952447717,0.0442328141935737,0.6000913525107026,0.40682939901371096
90,cup,0.9739,599.1,461.9,1136.5,906.7,867,683,-0.0287666167466515,0.0442325397287223,0.6000876289406125,0.39917250008725785
91,cup,0.9742,599.2,461.9,1136.5,906.4,867,683,-0.0287665227508869,0.0442323951976003,0.6000856681366695,0.4074397229820958
92,cup,0.9742,599.0,462.0,1136.5,906.5,867,684,-0.0287656397832517,0.0445403454708413,0.6000672489405817,0.402652884644964
93,cup,0.9738,599.1,462.0,1136.5,906.7,867,684,-0.0287658074044749,0.0445406050133805,0.6000707456125498,0.40407717538543236
94,cup,0.9733,599.1,462.2,1136.5,906.8,867,684,-0.0287659235664677,0.0445407848771113,0.6000731688163445,0.40779089241818145
95,cup,0.9726,599.1,462.2,1136.5,906.8,867,684,-0.0287660122061489,0.04454092212565,0.6000750178894069,0.408797305674541
96,cup,0.9728,599.0,462.2,1136.5,906.9,867,684,-0.028766106232019,0.044541067714094,0.6000769793213667,0.407016686884816
97,cup,0.9731,598.9,462.2,1136.6,906.9,867,684,-0.0287661771719597,0.0445411775565827,0.6000784591679936,0.39783530073460105
98,cup,0.9721,599.1,462.1,1136.6,906.8,867,684,-0.0287662204559756,0.0445412445769945,0.6000793620966461,0.40037615343554467
99,cup,0.9729,598.8,462.1,1136.6,906.9,867,684,-0.0287662505027168,0.044541291100981,0.6000799888883843,0.40876168344237196
100,cup,0.9737,598.9,462.0,1136.6,906.7,867,684,-0.0287662917300058,0.0445413549367831,0.6000808489125669,0.40759244583816995
101,cup,0.9734,598.9,462.2,1136.6,906.8,867,684,-0.0287663272228877,0.0445414098935035,0.6000815893138294,0.4100667024197431
102,cup,0.9725,599.0,462.1,1136.7,906.9,867,684,-0.0287663585305483,0.0445414583698813,0.6000822424090468,0.4011006551239465
103,cup,0.9724,599.0,462.0,1136.8,907.0,867,684,-0.0287663821521644,0.0445414949452868,0.6000827351690995,0.40912476764168243
104,cup,0.972,599.0,461.8,1136.8,907.1,867,684,-0.0287664271811746,0.0445415646676253,0.6000836744993044,0.40551085050876284
105,cup,0.9728,599.1,462.0,1136.7,907.2,867,684,-0.0287664600453181,0.0445416155540409,0.6000843600636195,0.4069960343160761
106,cup,0.9732,599.1,461.9,1136.6,907.2,867,684,-0.0287664855748379,0.04454165508362,0.6000848926236062,0.4052758534694779
107,cup,0.9731,599.1,462.0,1136.6,906.8,867,684,-0.0287664725589066,0.0445416349299199,0.6000846211040378,0.4044661520844842
108,cup,0.9725,599.0,462.1,1136.7,907.0,867,684,-0.0287664576559087,0.0445416118543103,0.6000843102192119,0.40384836157732645
109,cup,0.9737,598.9,462.2,1136.6,907.0,867,684,-0.0287664622173375,0.0445416189171678,0.6000844053731539,0.4031878902796823
110,cup,0.9729,599.1,462.3,1136.4,907.3,867,684,-0.0287664956511319,0.0445416706856236,0.600085102820704,0.4096681651013792
111,cup,0.9733,598.9,462.4,1136.5,907.0,867,684,-0.0287665293155525,0.0445417228111781,0.6000858050792466,0.40369872025091524
112,cup,0.973,598.8,462.5,1136.5,907.1,867,684,-0.0287665006232231,0.0445416783843455,0.6000852065412936,0.40497053993562193
113,cup,0.9729,598.8,462.5,1136.5,907.2,867,684,-0.0287664974363373,0.0445416734498126,0.6000851400610826,0.394290834071243
114,cup,0.9734,598.7,462.6,1136.4,907.2,867,684,-0.0287664935665796,0.0445416674579297,0.6000850593357833,0.4040140457346421
115,cup,0.9729,598.9,462.6,1136.4,907.1,867,684,-0.0287665131277802,0.0445416977462404,0.6000854673933115,0.4003402087206636
116,cup,0.9735,598.9,462.8,1136.3,907.3,867,684,-0.0287665575090649,0.0445417664656489,0.6000863932116002,0.40267896587595525
117,cup,0.973,598.9,462.6,1136.2,907.6,867,684,-0.0287665744621807,0.0445417927156346,0.6000867468630263,0.4007009835612358
118,cup,0.9722,598.9,462.6,1136.3,907.6,867,684,-0.0287665289417225,0.0445417222323445,0.6000857972809446,0.4028014689419648
119,cup,0.9718,598.8,462.6,1136.2,907.7,867,684,-0.0287664934031555,0.0445416672048859,0.600085055926666,0.4058551368135057
120,cup,0.9722,598.9,462.8,1136.6,907.2,867,684,-0.0287663748358181,0.0445414836167506,0.6000825825460457,0.40831355761028476
121,cup,0.9722,598.9,462.7,1136.2,907.5,867,684,-0.0287662967912424,0.0445413627735367,0.6000809544927799,0.3979403488936209
122,cup,0.9712,598.9,462.7,1136.3,907.6,867,684,-0.0287662305679202,0.0445412602341991,0.6000795730374366,0.4082214309156792
123,cup,0.9723,598.8,462.7,1136.2,907.5,867,684,-0.0287662223747917,0.0445412475480646,0.6000794021242178,0.403859950352601
124,cup,0.9728,598.8,462.7,1136.3,907.5,867,684,-0.0287661870623383,0.0445411928707175,0.6000786654867952,0.3968934701156424
125,cup,0.973,598.8,462.7,1136.4,907.1,867,684,-0.0287662045169733,0.044541219897249,0.6000790296001907,0.39875499023365757
126,cup,0.9724,598.8,462.7,1136.2,907.1,867,684,-0.0287662643429122,0.0445413125309608,0.600080277602558,0.4000748818144572
127,cup,0.9712,599.0,462.8,1136.5,907.3,867,684,-0.0287663010592719,0.0445413693820984,0.600081043526248,0.40530678924746344
128,cup,0.9719,598.9,462.6,1136.3,907.1,867,684,-0.0287663510139127,0.0445414467312197,0.6000820856078465,0.3993276517718617
129,cup,0.9732,598.8,462.6,1136.5,906.7,867,684,-0.0287663627717343,0.044541464936879,0.6000823308825466,0.41309083096137195
130,cup,0.9711,598.9,462.6,1136.5,907.0,867,684,-0.0287663713531074,0.0445414782241663,0.600082509894763,0.40998573810919814
131,cup,0.9723,598.7,462.4,1136.5,906.9,867,684,-0.0287663729846825,0.0445414807504761,0.6000825439303269,0.4011637397742173
132,cup,0.9724,598.9,462.5,1136.6,907.0,867,684,-0.0287663788069641,0.0445414897656219,0.6000826653863619,0.40034925532634297
133,cup,0.9734,598.8,462.4,1136.8,906.9,867,684,-0.0287663737933468,0.0445414820026015,0.600082560799514,0.40729170401905423
134,cup,0.974,598.9,462.3,1136.7,906.8,867,684,-0.0287663863443929,0.0445415014364793,0.6000828226213188,0.39943874834131077
135,cup,0.9735,598.9,462.4,1136.6,906.9,867,684,-0.0287663831540646,0.0445414964966162,0.6000827560692958,0.40465462164021243
136,cup,0.9746,598.8,462.5,1136.4,906.7,867,684,-0.0287663985796559,0.0445415203814027,0.6000830778557114,0.4025507549170135
137,cup,0.9738,598.8,462.4,1136.6,906.9,867,684,-0.0287664082940989,0.0445415354231209,0.6000832805043976,0.40131087296833196
138,cup,0.9726,598.9,462.3,1136.7,907.0,867,684,-0.0287663991739212,0.0445415213015554,0.6000830902524167,0.40096645941300907
139,cup,0.9737,598.9,462.2,1136.7,906.9,867,684,-0.028766414131221,0.0445415444612454,0.6000834022700113,0.41252510582640156
140,cup,0.9738,598.8,462.3,1136.8,906.9,867,684,-0.0287664150128254,0.0445415458263103,0.600083420660769,0.404590243340588
141,cup,0.9734,598.7,462.2,1136.8,906.7,867,684,-0.0287664473047516,0.0445415958267122,0.6000840942883161,0.4008276013799377
142,cup,0.9719,598.8,462.0,1136.7,906.8,867,684,-0.0287664399962351,0.0445415845102995,0.6000839418285951,0.4017010813000481
143,cup,0.9708,598.8,461.7,1136.7,906.8,867,683,-0.0287672204945012,0.0442334680721901,0.6001002234566375,0.40650530509191507
144,cup,0.9719,598.9,461.8,1136.8,906.8,867,683,-0.0287670205141745,0.0442331605755587,0.600096051755768,0.40457480781527816
145,cup,0.9731,598.8,461.8,1136.9,906.9,867,683,-0.0287668351921379,0.0442328756180185,0.6000921858349855,0.40508850619913206
146,cup,0.9736,598.8,461.7,1136.9,906.8,867,683,-0.0287667138304609,0.0442326890081282,0.6000896541628874,0.4009735095776229
147,cup,0.9738,598.8,461.9,1136.9,906.9,867,683,-0.028766613676678,0.0442325350082254,0.6000875648992577,0.4046431637575455
148,cup,0.9731,598.8,462.0,1137.0,906.8,867,684,-0.0287657748427517,0.0445405545952285,0.60007006635689,0.4046583840204368
149,cup,0.9728,598.9,462.0,1136.9,906.7,867,684,-0.0287659252746735,0.0445407875220751,0.6000732044504671,0.3988252916961627
150,cup,0.9741,599.0,462.1,1137.0,906.8,868,684,-0.0284572530289415,0.0445417873496475,0.6000866745700737,0.4028807902040993
151,cup,0.9745,599.1,462.2,1136.8,906.9,867,684,-0.0287660144125957,0.0445409255420836,0.6000750639171132,0.4101658946008178
152,cup,0.9741,599.0,462.1,1136.7,906.9,867,684,-0.0287661217368407,0.0445410917215599,0.600077302760573,0.4087412835363717
153,cup,0.9734,599.0,462.3,1136.7,906.8,867,684,-0.0287662270837804,0.0445412548394019,0.6000795003563413,0.4050688831958325
154,cup,0.9736,598.9,462.3,1136.7,907.0,867,684,-0.0287662692344393,0.0445413201049382,0.6000803796425347,0.4044955284659154
155,cup,0.9736,598.9,462.3,1136.6,906.9,867,684,-0.0287662961382635,0.0445413617624726,0.6000809408712758,0.4058929927965573
156,cup,0.9731,598.8,462.3,1136.5,906.9,867,684,-0.0287663095985368,0.0445413826041861,0.6000812216600656,0.40286044106991276
157,cup,0.9732,598.9,462.4,1136.6,907.1,867,684,-0.0287663441236964,0.0445414360624977,0.6000819418741011,0.40200403734558293
158,cup,0.9729,598.9,462.4,1136.6,907.0,867,684,-0.0287663700935841,0.0445414762739367,0.6000824836204062,0.4013202271910955
159,cup,0.9728,599.0,462.4,1136.5,906.9,867,684,-0.0287663875037164,0.0445415032315609,0.6000828468054514,0.4025129416470422
160,cup,0.9733,598.9,462.3,1136.4,906.7,867,684,-0.0287663971227354,0.0445415181255259,0.6000830474635406,0.40305102529125963
161,cup,0.9734,599.0,462.2,1136.5,906.8,867,684,-0.028766428072465,0.0445415660476877,0.6000836930921167,0.4091378847148458
162,cup,0.974,598.9,462.3,1136.6,906.9,867,684,-0.0287664159247822,0.0445415472383724,0.6000834396846956,0.4040540443181704
163,cup,0.9724,599.0,462.3,1136.7,907.0,867,684,-0.0287664749873437,0.0445416386900806,0.6000846717625872,0.40402594374093587
164,cup,0.9715,599.2,462.3,1136.9,907.1,867,684,-0.0287665065150705,0.0445416875072059,0.6000853294485073,0.40980894564792025
165,cup,0.9719,599.3,462.2,1136.8,907.0,867,684,-0.028766529525386,0.0445417231360816,0.6000858094564905,0.40291827788448464
166,cup,0.9711,599.6,461.9,1136.8,907.1,867,684,-0.0287665779678147,0.0445417981437131,0.6000868199925021,0.40433710710183535
167,cup,0.9711,599.5,462.0,1137.0,907.2,868,684,-0.0284577410817891,0.0445425512584526,0.6000969662876221,0.4026995434284111
168,cup,0.9708,599.5,461.8,1136.9,907.3,867,684,-0.0287664285119305,0.0445415667281504,0.6000837022596116,0.40131791363984637
169,cup,0.9714,599.2,461.7,1136.9,907.1,867,684,-0.0287664671918776,0.0445416266196815,0.6000845091448276,0.3987727463029253
170,cup,0.9714,599.3,461.7,1136.8,907.0,867,684,-0.0287664429320136,0.044541589056021,0.6000840030705674,0.40666312580109454
171,cup,0.9692,599.3,461.8,1136.9,907.1,867,684,-0.0287664368048194,0.0445415795687526,0.6000838752538878,0.40573469636127607
172,cup,0.9718,599.4,461.9,1136.8,907.0,867,684,-0.0287664385082404,0.0445415822063078,0.6000839107881986,0.4053645129801119
173,cup,0.9722,599.2,461.9,1136.8,907.0,867,684,-0.0287664420672151,0.0445415877169782,0.6000839850303897,0.4058992236812573
174,cup,0.9721,599.2,462.0,1136.9,906.9,867,684,-0.0287664709098022,0.044541632376468,0.6000845867028033,0.4055455792356001
175,cup,0.9702,599.2,462.0,1136.9,906.9,867,684,-0.0287664873288985,0.0445416577995848,0.6000849292142864,0.3995304982239968
176,cup,0.9729,599.2,462.0,1137.0,906.6,868,684,-0.0284576702939577,0.0445424404601077,0.6000954735632776,0.4048346691459471
177,cup,0.9715,599.2,461.9,1137.1,906.7,868,683,-0.0284583496966615,0.0442341739850282,0.6001098003329344,0.40242600129557815
178,cup,0.9703,599.2,462.0,1136.8,906.8,867,684,-0.0287660445802859,0.0445409722533459,0.6000756932319141,0.40405384438196196
179,cup,0.9727,599.2,461.7,1136.8,906.8,867,683,-0.0287669519614843,0.0442330551665834,0.6000946217085129,0.4077082933991011
180,cup,0.9737,599.0,461.9,1136.6,906.4,867,683,-0.0287668114044744,0.0442328390412886,0.6000916896110909,0.4064012710089795
181,cup,0.9734,599.1,462.0,1136.6,906.4,867,684,-0.0287659631468202,0.0445408461628183,0.6000739944845158,0.40639348299389383
182,cup,0.9738,599.1,461.8,1136.5,906.4,867,683,-0.0287668817187242,0.0442329471588985,0.600093156405459,0.3979818680762225
183,cup,0.973,599.2,461.6,1136.5,906.5,867,683,-0.0287667979620407,0.0442328183717401,0.6000914091944465,0.41069264054365334
184,cup,0.9728,599.1,462.0,1136.5,906.5,867,684,-0.0287659047057037,0.0445407556733477,0.6000727753703149,0.40000781232426563
185,cup,0.9727,599.1,462.0,1136.2,906.8,867,684,-0.0287660895266436,0.0445410418477062,0.6000766308379412,0.40411231217186244
186,cup,0.9719,599.3,461.8,1136.4,906.9,867,683,-0.0287669932576044,0.0442331186649187,0.6000954831685529,0.40170648592163954
187,cup,0.972,599.4,461.5,1136.5,906.8,867,683,-0.0287668654735394,0.0442329221797434,0.6000928175218663,0.4052874239518342
188,cup,0.9725,599.1,462.0,1136.6,906.5,867,684,-0.0287659670992333,0.0445408522826839,0.6000740769340531,0.4068881731333452
189,cup,0.9729,599.0,462.0,1136.5,906.6,867,684,-0.0287661126786543,0.0445410776959808,0.600077113801764,0.4067974562098377
190,cup,0.9728,599.0,461.9,1136.4,906.9,867,683,-0.0287670572423769,0.0442332170501064,0.6000968179265025,0.4087009297466491
191,cup,0.9724,599.0,462.1,1136.4,906.9,867,684,-0.0287661186339499,0.0445410869170838,0.6000772380325443,0.40847634726804083
192,cup,0.9731,599.0,462.1,1136.4,907.1,867,684,-0.0287662147842668,0.0445412357949938,0.600079243781646,0.40848867972653496
193,cup,0.9741,598.9,462.0,1136.4,906.8,867,684,-0.0287662795555772,0.044541336086055,0.6000805949472131,0.40619078939319836
194,cup,0.9726,599.0,462.0,1136.4,906.8,867,684,-0.0287663090744831,0.044541381792748,0.600081210728013,0.4059849532811477
195,cup,0.9734,599.0,461.9,1136.2,906.5,867,683,-0.028767145780149,0.0442333531888314,0.6000986648736857,0.40919661034915034
196,cup,0.9732,598.9,461.9,1136.4,906.7,867,683,-0.0287669621247964,0.0442330707940418,0.6000948337208571,0.398039872401964
197,cup,0.974,598.9,462.0,1136.3,906.4,867,684,-0.0287660152513648,0.044540926840823,0.6000750814143053,0.40232308810005935
198,cup,0.9737,598.8,462.1,1136.3,906.5,867,684,-0.0287661238928401,0.0445410950598815,0.60007734773592,0.39869072853879006
199,cup,0.9732,598.7,462.2,1136.3,907.0,867,684,-0.0287661916054292,0.0445411999051807,0.600078760258197,0.40152960451046354
200,cup,0.9726,598.8,462.3,1136.3,907.0,867,684,-0.0287663004624549,0.0445413684579948,0.6000810310763145,0.40000061213764226
201,cup,0.9729,598.8,462.2,1136.1,907.0,867,684,-0.0287663721919344,0.0445414795229952,0.6000825273931613,0.40478916425017497
202,cup,0.9732,598.7,462.5,1136.1,907.1,867,684,-0.0287664067892169,0.044541533092981,0.6000832491117207,0.4000788107151707
203,cup,0.9739,598.7,462.6,1136.2,907.1,867,684,-0.0287664281802563,0.0445415662145904,0.600083695340703,0.4009186688408889
204,cup,0.973,598.8,462.6,1136.1,907.3,867,684,-0.0287664337574855,0.0445415748503002,0.6000838116848084,0.4005189191601732
205,cup,0.9723,598.8,462.7,1136.0,907.3,867,684,-0.0287664355122483,0.0445415775673522,0.6000838482901358,0.39360573576141855
