frame,cls,conf,x1,y1,x2,y2,u,v,X,Y,Z,range_m
22,cup,0.97,705.9,349.4,1254.5,802.8,979,575,0.0058787440040112,0.0108292652705469,0.6002605236322286,0.3976635203047294
23,cup,0.9677,698.1,348.5,1249.0,802.5,973,575,0.0040220287979434,0.0108285390713862,0.6002202707916562,0.3981556596165519
24,cup,0.9635,692.8,338.1,1242.9,798.9,967,568,0.0021656591745923,0.0086626366983693,0.6002067904298692,0.4000783666245882
25,cup,0.9658,688.2,346.2,1237.9,802.0,962,574,0.0006186988176665,0.010517879900332,0.6001476713551334,0.3984257747963988
26,cup,0.9679,679.4,340.1,1230.3,798.4,954,569,-0.0018560753020137,0.0089710306263998,0.6001408324244399,0.4007290363629012
27,cup,0.9741,671.9,338.7,1223.9,797.6,947,567,-0.0040213484198284,0.0083520313334898,0.6001187357811032,0.40362302546419543
28,cup,0.9764,664.2,337.8,1219.2,796.2,941,566,-0.0058771494551955,0.0080424150439517,0.6000977091421937,0.4042425520294158
29,cup,0.9702,655.6,332.2,1212.3,796.4,933,564,-0.0083513944878078,0.0074234617669403,0.6000729764908996,0.3993720764104818
30,cup,0.9727,648.3,336.8,1203.4,797.3,925,566,-0.0108252201452293,0.0080415921078846,0.6000363044464734,0.4024941852558824
31,cup,0.9736,641.3,343.2,1198.7,798.5,919,570,-0.0126803102958794,0.0092782758262532,0.600004985981966,0.4030427708100237
32,cup,0.9732,634.8,341.0,1189.3,797.5,911,569,-0.0151539797794335,0.008968681910277,0.5999837088443559,0.40453773911735064
33,cup,0.9719,628.2,339.1,1182.7,797.4,905,568,-0.0170092985849268,0.0086592792795991,0.599974165466553,0.40370463833138737
34,cup,0.9726,622.6,340.4,1175.3,796.0,898,568,-0.0191733709786781,0.0086589417323062,0.5999507778786488,0.4032868332391486
35,cup,0.9726,617.6,340.7,1170.9,796.1,893,568,-0.0207193788619914,0.0086588448975486,0.5999440685035388,0.4016048043630883
36,cup,0.9741,611.8,343.6,1163.7,798.8,887,570,-0.0225739851050206,0.0092769801801454,0.5999211994962784,0.39839147588175255
37,cup,0.9688,603.2,343.9,1156.6,799.0,879,571,-0.0250463248355832,0.0095856304926306,0.5998847544238685,0.3981516783946385
38,cup,0.9684,597.9,344.8,1151.1,798.8,874,571,-0.0265923987989767,0.0095856321252125,0.5998848565935697,0.39820821184040184
39,cup,0.9687,592.7,344.7,1145.6,800.4,868,572,-0.0284468920280489,0.0098945711401909,0.5998681890203782,0.39653778652433386
40,cup,0.9697,586.2,346.0,1139.8,802.9,862,574,-0.0303010480649296,0.0105126085123225,0.5998468872362157,0.39909964219246613
41,cup,0.9734,579.2,346.6,1133.4,801.7,856,573,-0.0321557942190556,0.0102032808579695,0.5998390514866218,0.4010379002103052
42,cup,0.9744,574.3,347.6,1128.0,802.4,851,574,-0.0337014734855155,0.0105123862248397,0.599834203566461,0.3985331332831772
43,cup,0.9754,568.3,347.6,1124.2,803.4,846,575,-0.0352469475196028,0.0108214312560184,0.5998262882944129,0.4011195580951497
44,cup,0.9746,564.5,349.2,1120.6,801.8,842,575,-0.0364843146024028,0.0108216187380008,0.5998366803228783,0.3966417182486996
45,cup,0.9782,559.1,348.9,1116.0,800.9,837,574,-0.0380300557964158,0.0105123731469767,0.5998334573467767,0.39845756581173264
46,cup,0.9788,553.2,348.8,1110.3,800.7,831,574,-0.0398835708679694,0.0105119489109376,0.5998092505414737,0.39836333359854664
47,cup,0.9782,548.6,349.1,1105.5,800.8,826,574,-0.0414290274762132,0.010511842792472,0.59980319544761,0.40148153494300265
47,cup,0.151,1370.7,401.4,1428.5,469.5,1399,435,0.1333931271824945,-0.0319049620823734,0.5894918004615644,0.4008364431580747
48,cup,0.9762,545.1,348.5,1102.9,800.4,823,574,-0.0425593447910137,0.0105621731598136,0.6026750339782592,0.3996773724720218
49,cup,0.9737,542.2,348.3,1099.2,800.3,820,574,-0.043436944851696,0.0105489723211261,0.6019217973304483,0.4032058306508077
50,cup,0.9741,540.0,347.7,1096.5,799.7,818,573,-0.0440186261434507,0.0102296807234779,0.6013910689706429,0.4022291545842251
51,cup,0.9746,537.2,347.1,1093.4,799.9,815,573,-0.0449180726306089,0.0102227337711041,0.6009826656951979,0.400963636989156
52,cup,0.9729,533.8,346.2,1090.5,799.4,811,572,-0.0461332341051979,0.0099078086668881,0.6006707272056582,0.39616244472976964
53,cup,0.972,529.7,345.9,1087.2,799.4,808,572,-0.0470452334927072,0.0099042596826752,0.6004555665177899,0.39778195104626135
54,cup,0.9729,528.6,345.5,1084.9,799.3,806,572,-0.0476531175919417,0.0099019465126112,0.6003153282884133,0.39904566604375563
55,cup,0.9727,527.5,345.4,1082.1,799.2,804,572,-0.0482638291274754,0.0099002726415334,0.6002138481941371,0.40192914806387164
56,cup,0.9715,525.6,345.1,1080.3,799.1,802,572,-0.0488765721058008,0.00989905257839,0.6001398806559856,0.40252668131493596
57,cup,0.9729,523.9,345.0,1078.7,798.2,800,571,-0.0494910921413914,0.0095888991023945,0.6000893094781322,0.4013614347422896
58,cup,0.9726,521.0,345.1,1077.0,799.1,799,572,-0.0497982257195808,0.0098977839939539,0.6000629714663386,0.4042714872038458
59,cup,0.9731,519.9,345.5,1075.0,800.1,797,572,-0.0504139345776378,0.0098972141502111,0.6000284241242452,0.4024441729667649
60,cup,0.9723,517.9,345.1,1073.6,800.6,795,572,-0.051030334282699,0.0098967921033113,0.6000028371123508,0.4067262490607209
61,cup,0.972,516.7,344.9,1072.0,800.6,794,572,-0.0513396379151954,0.0098967976703991,0.6000031746225696,0.40408037805930924
62,cup,0.9729,515.7,344.9,1071.2,800.1,793,572,-0.0516488383108328,0.0098967833889021,0.6000023087926488,0.403268191104865
63,cup,0.9706,514.5,345.3,1070.4,800.0,792,572,-0.0519580091768999,0.0098967636527428,0.6000011122684186,0.4010883207963227
64,cup,0.9726,513.9,345.4,1070.0,799.9,791,572,-0.0522672700062352,0.0098967611846125,0.6000009626355738,0.4024606866275894
65,cup,0.9738,513.7,345.5,1069.9,799.8,791,572,-0.052268928378889,0.0098970751960026,0.6000199998875406,0.39938252083091863
66,cup,0.9723,513.6,345.6,1069.7,800.1,791,572,-0.052270144342774,0.009897305437685,0.6000339585178919,0.4010155427366353
67,cup,0.9725,514.2,345.6,1070.2,800.1,792,572,-0.0519634050996137,0.0098977914475454,0.6000634233477171,0.3988749016884348
68,cup,0.973,515.4,345.8,1070.9,800.1,792,572,-0.0519635882334946,0.0098978263301894,0.6000655381426055,0.40373704075025424
69,cup,0.9747,517.9,345.6,1072.2,800.2,794,572,-0.051348396801391,0.0098984861303886,0.6001055391840842,0.40251458501830617
70,cup,0.9732,518.9,345.3,1074.3,800.0,796,572,-0.0507320635596712,0.0098989392311553,0.6001330088674628,0.4008380192633354
71,cup,0.9741,520.4,345.4,1075.4,799.6,797,572,-0.0504227716166601,0.0098989490290375,0.6001336028737888,0.3992241600861221
72,cup,0.9729,522.4,345.3,1076.8,798.3,799,571,-0.0498059846380999,0.0095899721973981,0.6001564655544236,0.40342708006172245
73,cup,0.9734,524.2,345.3,1078.2,798.1,801,571,-0.0491883351718472,0.0095901785555173,0.600169379789934,0.4000304262084845
74,cup,0.9726,526.2,345.6,1079.9,798.2,802,571,-0.0488782262541101,0.0095900317334013,0.6001601914168702,0.4003785944698994
75,cup,0.9726,528.2,345.6,1082.8,798.1,805,571,-0.0479524300626691,0.0095904860125338,0.6001886209631617,0.4009010791892046
76,cup,0.9701,530.1,345.3,1086.4,798.0,808,571,-0.0470258575814158,0.0095907999014729,0.6002082646568472,0.4014853724344159
77,cup,0.9716,535.2,345.5,1091.0,798.2,813,571,-0.0454825921733962,0.0095915670569747,0.6002562745285106,0.3994137072224605
78,cup,0.9735,539.4,345.3,1094.6,799.5,816,572,-0.0445540263127522,0.0099008947361671,0.6002515632983142,0.39875198998140443
79,cup,0.9746,542.3,345.4,1099.8,798.5,820,571,-0.0433178268971226,0.00959180452722,0.6002711358127938,0.4008734871941526
79,cup,0.2313,1371.1,406.2,1429.1,474.1,1400,440,0.1337934803585502,-0.0304076091723977,0.5899172687970377,0.4054264666972063
80,cup,0.9749,547.0,345.0,1104.0,797.5,825,571,-0.041962664478845,0.0096358711025496,0.6030288956430124,0.4063007497124348
81,cup,0.976,552.6,344.7,1108.7,797.9,830,570,-0.0403602448110641,0.0093139026487071,0.6023088915251205,0.4045846471577501
82,cup,0.9789,559.5,345.3,1115.5,798.0,837,571,-0.0381549042998217,0.0096162766934509,0.6018026448190068,0.40409755200178576
83,cup,0.977,565.2,345.6,1120.8,799.7,842,572,-0.0365793315634331,0.0099198187290666,0.6013988491370622,0.40461294934107817
84,cup,0.9756,571.8,344.9,1125.4,800.4,848,572,-0.0347031413348309,0.0099151832385231,0.6011178179252847,0.4031778913018569
85,cup,0.9755,576.7,345.3,1129.1,799.6,852,572,-0.0334507066503226,0.0099113204889845,0.600883634903349,0.40211850876919525
86,cup,0.9743,583.0,346.2,1134.4,799.6,858,572,-0.0315844707426409,0.0099088535663187,0.60073407526999,0.4030864719354079
87,cup,0.9727,589.8,347.1,1141.2,802.7,865,574,-0.0294115437632847,0.0105262367152808,0.6006245091854784,0.40199283938416647
88,cup,0.9705,594.8,347.4,1145.9,800.9,869,573,-0.0281682900089144,0.010214874398837,0.6005206223121382,0.3994953790826908
89,cup,0.9699,599.1,348.9,1151.2,800.3,875,574,-0.0263081819021901,0.010523272760876,0.6004553866673566,0.40113806283812553
90,cup,0.9713,606.4,349.1,1156.7,800.7,881,574,-0.0244491723476438,0.010522428605315,0.600407219356168,0.39990426479478
91,cup,0.9743,615.8,349.3,1162.5,800.4,888,574,-0.0222815690516646,0.0105218520521749,0.6003743213740931,0.3989241887885288
92,cup,0.9735,620.1,349.2,1168.4,798.8,894,573,-0.0204236765010897,0.0102118382505448,0.6003421306742884,0.4032393679242182
93,cup,0.9731,625.1,349.3,1173.5,798.0,899,573,-0.0188752180905766,0.0102111835571972,0.6003036420114612,0.4013331105950532
94,cup,0.9735,631.8,349.7,1177.8,798.4,904,573,-0.0173271790558229,0.0102106590864671,0.6002728089853338,0.39867409023058825
95,cup,0.9754,637.0,349.7,1185.2,799.1,911,574,-0.0151607942166217,0.0105197347625538,0.6002535093427966,0.4021242569647943
96,cup,0.973,642.6,349.5,1192.3,798.4,917,573,-0.013304062289599,0.0102100943152737,0.6002396067416957,0.40249304229228555
97,cup,0.9758,649.0,349.3,1199.2,797.8,924,573,-0.0111379950985932,0.0102098288403771,0.6002239997803324,0.40045365754524315
98,cup,0.9761,655.4,349.3,1204.9,798.5,929,573,-0.0095906688116245,0.0102094216381809,0.6002000608353438,0.40136198374647614
99,cup,0.9786,661.2,349.6,1212.7,798.9,936,573,-0.0074248597468031,0.0102091821518543,0.6001859817118754,0.4002839924119429
100,cup,0.9781,668.5,350.3,1218.2,799.0,943,574,-0.0052590841608015,0.0105181683216031,0.60016412860278,0.397077133563265
101,cup,0.9746,672.8,350.8,1223.0,799.4,947,574,-0.0040215038260201,0.0105177792372833,0.6001419275460397,0.4002472469850453
102,cup,0.9682,680.9,350.2,1228.6,803.1,954,576,-0.0018560096630754,0.0111360579784526,0.6001196088205067,0.400711579387918
103,cup,0.9671,688.1,350.5,1235.1,803.7,961,576,0.0003093284541596,0.0111358243497465,0.6001070186231506,0.4017571375688773
104,cup,0.9662,692.4,353.4,1240.7,802.6,966,577,0.0018559151880133,0.0114448103260823,0.6000890613840192,0.40016868397956734
105,cup,0.9659,696.5,354.5,1246.2,802.8,971,578,0.0034024160695415,0.011753800967507,0.6000722874316984,0.40330312383903977
106,cup,0.9687,704.1,354.5,1250.2,802.9,977,578,0.0052581604130183,0.0117535350408644,0.6000587109546796,0.39978486172218264
107,cup,0.9732,710.2,354.5,1255.0,802.5,982,578,0.00680456226293,0.0117533348177883,0.6000484888725105,0.3999058517679512
108,cup,0.9711,714.6,354.2,1261.1,801.9,987,577,0.0083509584440769,0.0114439060159573,0.6000416454287828,0.39870822653020777
109,cup,0.971,719.1,353.3,1266.3,801.2,992,577,0.0098972453836901,0.0114436899748916,0.6000303176848879,0.3977107287642147
110,cup,0.9709,723.6,353.3,1271.6,800.9,997,576,0.0114435384834374,0.0111342536595607,0.6000223744895016,0.3965315484575943
111,cup,0.9672,730.0,353.1,1276.4,800.5,1003,576,0.0132988538386658,0.0111339241439993,0.6000046169715174,0.39877708500800535
112,cup,0.9662,734.7,353.1,1283.4,800.4,1008,576,0.014844983046055,0.0111337372845412,0.5999945471582036,0.4016544755485839
113,cup,0.9626,739.5,353.0,1288.5,800.8,1013,576,0.0163910615535381,0.0111335512439126,0.5999845214714249,0.4018540495344165
114,cup,0.9726,746.7,353.9,1295.4,801.0,1020,577,0.0185550356120074,0.0114422719607379,0.5999559665372214,0.40398617625381983
115,cup,0.9731,753.1,353.2,1301.6,801.5,1027,577,0.0207190153594195,0.011441844302963,0.5999335430329943,0.4016699031459758
116,cup,0.9722,760.5,353.5,1309.3,800.2,1034,576,0.0228830089203098,0.0111322746098804,0.5999157239564061,0.400082198714607
117,cup,0.9722,766.4,352.6,1315.1,804.8,1040,578,0.0247375060591143,0.0117503153780792,0.5998943360075809,0.4012506270600112
118,cup,0.9677,773.4,353.3,1320.2,803.7,1046,578,0.0265922591491476,0.011750067996135,0.5998817063017026,0.40122005648421133
119,cup,0.9628,781.5,353.5,1325.1,803.0,1053,578,0.028755636797027,0.0117496150353443,0.5998585810830174,0.4064973729473688
120,cup,0.9631,786.9,353.8,1331.6,805.5,1058,579,0.0303014055393665,0.012058722612605,0.5998539638867585,0.40482407593272535
121,cup,0.9644,790.5,355.7,1339.0,803.2,1064,579,0.0321558977423559,0.0120584616533834,0.5998409826259329,0.4060039556128154
122,cup,0.9669,796.7,356.0,1344.1,803.9,1070,579,0.0340102066735295,0.0120581641842513,0.5998261852013822,0.4069080623881445
123,cup,0.9696,804.5,355.9,1349.3,803.0,1076,579,0.0358644211627357,0.0120578657357473,0.5998113390585619,0.40430961763404866
124,cup,0.9752,809.2,356.3,1355.5,803.0,1082,579,0.0377184993525063,0.0120575530717028,0.5997957857721566,0.4042851139970064
125,cup,0.9751,813.4,355.6,1361.3,802.8,1087,578,0.0392646521046322,0.0117484785824884,0.5998005612248687,0.400837069300538
126,cup,0.9768,817.9,355.4,1366.8,801.5,1091,578,0.0405020575469101,0.011748688448722,0.5998112756236587,0.4018225088946538
127,cup,0.9761,824.0,355.7,1370.5,800.4,1097,577,0.0423556341860232,0.0114391128823566,0.599790325663616,0.3979554164185735
128,cup,0.9766,828.1,355.2,1376.1,801.3,1102,578,0.0439007236725116,0.0117480809827848,0.5997802623816026,0.4004866707549437
129,cup,0.9749,832.5,354.1,1381.6,800.8,1106,577,0.0451385713593628,0.0114392269883316,0.5997963086153223,0.4013986979567873
130,cup,0.9733,837.0,352.3,1386.7,800.1,1111,576,0.0466836749701371,0.0111298827743373,0.5997868284878942,0.3957552189140452
131,cup,0.9704,843.1,351.8,1391.7,799.7,1117,575,0.0485363675505509,0.0108202093265559,0.5997585573818668,0.4005704262257377
132,cup,0.9754,849.2,352.1,1396.5,800.2,1122,576,0.0500807963679782,0.0111290658595507,0.5997428051375191,0.40225831729786427
133,cup,0.9764,855.2,351.4,1402.3,799.0,1128,575,0.0519335131773602,0.01081948191195,0.5997182371697999,0.4014634153987392
134,cup,0.9739,861.3,351.9,1408.5,799.4,1134,575,0.0537859898272682,0.0108190209422665,0.5996926858607631,0.40281286131467686
135,cup,0.9719,865.6,351.2,1412.5,802.2,1138,576,0.0550238080406181,0.0111284106149564,0.5997074941567092,0.4014621289288517
136,cup,0.9669,873.0,351.8,1417.2,802.4,1145,576,0.0571829463144123,0.0111274922557775,0.5996580039913121,0.40722117239943245
137,cup,0.9649,879.3,352.5,1422.4,803.7,1150,577,0.058728202595493,0.0114365447159644,0.5996556682498303,0.4052546940040372
138,cup,0.9661,884.8,352.1,1429.8,804.5,1156,578,0.0605798528912357,0.0117450735197293,0.5996267209663595,0.4056567903172572
139,cup,0.9611,889.3,352.4,1436.6,804.6,1162,578,0.0624321861633809,0.0117446686842003,0.5996060527091214,0.40667549713378537
140,cup,0.9626,896.8,350.5,1442.1,804.2,1169,577,0.0645914402683373,0.0114348482771697,0.5995667183821626,0.40625320551446215
141,cup,0.9624,903.6,353.2,1448.4,803.0,1175,578,0.0664439078742681,0.0117435744149869,0.5995501864721657,0.4058370080464209
142,cup,0.969,909.6,357.4,1455.1,802.7,1182,579,0.0686024004176551,0.0120517730463448,0.5995082618582427,0.4014723148445184
143,cup,0.9647,914.7,356.9,1462.4,801.8,1188,578,0.0704564149479157,0.0117427358246526,0.5995073735283771,0.4043984672552884
144,cup,0.9684,922.7,359.1,1467.4,803.1,1194,581,0.0723078465856269,0.0126693235470542,0.5994851166790078,0.4052640318234522
145,cup,0.9721,927.8,358.6,1473.8,802.1,1200,580,0.0741616208336505,0.0123602701389417,0.5994829090819254,0.40189370628395116
146,cup,0.9706,933.3,356.6,1479.9,802.8,1206,579,0.0760149985394949,0.0120511583050418,0.5994776819187934,0.40144171194511885
147,cup,0.9692,939.7,359.2,1486.4,803.0,1212,581,0.0778660288081488,0.0126686792902146,0.5994546318322653,0.40453162093778255
148,cup,0.9672,945.0,358.9,1490.7,801.9,1217,579,0.0794147868562557,0.0120512711571749,0.5994832956808432,0.4047315021956845
149,cup,0.9725,951.3,357.1,1496.5,801.6,1223,579,0.0812659919453475,0.0120508505166104,0.599462371166854,0.4046219270160759
150,cup,0.9731,957.7,356.6,1502.6,801.6,1229,578,0.0831177600360088,0.0117415423099194,0.5994464404635763,0.407317858117597
151,cup,0.9718,962.3,355.7,1507.3,804.5,1234,579,0.0846638284941347,0.0120506909170483,0.5994544319818318,0.40702690325452906
152,cup,0.968,969.6,354.9,1512.4,803.9,1240,578,0.0865151050480407,0.0117413356850912,0.5994358915497692,0.40501511288499104
153,cup,0.9692,975.3,355.1,1516.7,805.0,1245,580,0.0880602724308094,0.0123593364815171,0.5994376259560131,0.4028351865581519
154,cup,0.9675,981.1,354.9,1524.8,804.6,1252,579,0.0902149763301054,0.0120492605372401,0.5993832785914257,0.4038111209964156
155,cup,0.9641,985.3,353.7,1531.4,805.8,1258,579,0.0920664302323794,0.0120489623458483,0.5993684452384986,0.40362474576392754
156,cup,0.9655,992.0,355.4,1537.3,801.8,1264,578,0.0939186230950124,0.0117398278868765,0.5993589132236791,0.4071870945644569
157,cup,0.9723,1000.4,355.3,1544.6,800.7,1272,577,0.0963770941194815,0.0114293348795539,0.5992776328048506,0.40999395414464684
158,cup,0.9634,1005.0,356.0,1552.3,800.7,1278,578,0.0982299981711141,0.0117381758820828,0.5992745726517944,0.40522565476701955
159,cup,0.9612,1010.5,356.2,1557.9,800.1,1283,578,0.0997804332207704,0.0117388744965612,0.5993102393428714,0.4061409936042733
160,cup,0.9601,1017.4,356.0,1564.3,800.4,1290,578,0.101934289273878,0.0117378878557798,0.599259867910501,0.40676427266041226
161,cup,0.9657,1022.1,355.8,1570.7,800.0,1296,577,0.1037873388544685,0.0114289629095694,0.5992581291947018,0.407891958169023
162,cup,0.9672,1028.6,355.6,1578.3,800.8,1303,577,0.1059412515917424,0.0114280650405086,0.5992110509656541,0.404600549942236
163,cup,0.9736,1035.6,355.4,1585.1,801.0,1310,578,0.1080955118219849,0.0117360841406726,0.5991677820011626,0.40939420809077387
164,cup,0.9717,1040.5,355.3,1588.8,801.1,1314,578,0.1093470304952006,0.0117378168328181,0.5992562419420817,0.4105553484737126
165,cup,0.9728,1044.4,355.8,1594.6,800.3,1319,577,0.1108962214620154,0.0114294155824361,0.5992818643224969,0.40896356573105125
166,cup,0.9684,1050.5,354.7,1600.2,799.4,1325,576,0.1127451711812298,0.0111200716781486,0.5992581107658589,0.41011621001406223
167,cup,0.9562,1055.6,354.5,1603.3,800.1,1329,577,0.1139909111110933,0.0114299829569388,0.5993116136344656,0.39953662242598587
168,cup,0.9536,1061.7,354.8,1607.4,800.9,1334,577,0.1155352161047199,0.0114299545344241,0.5993101233485021,0.4002624727306613
169,cup,0.957,1066.2,355.4,1610.8,800.8,1338,577,0.116778478258862,0.0114306976073489,0.5993490851068236,0.40072517523168266
170,cup,0.9558,1070.9,354.1,1615.3,803.0,1342,578,0.1180185599607326,0.0117400661741042,0.5993710786127486,0.40058582183839725
171,cup,0.966,1075.4,354.8,1622.9,803.8,1348,578,0.1198585772214093,0.0117387266350864,0.5993026905019798,0.39775265364207285
172,cup,0.9636,1078.4,353.7,1626.2,803.1,1352,578,0.1211013031421945,0.0117394120392943,0.5993376827629495,0.3997281510780913
173,cup,0.9639,1080.2,356.0,1629.7,801.4,1354,578,0.1217420896165186,0.0117416228564155,0.5994505526414375,0.40164393309574475
174,cup,0.9666,1083.3,355.4,1632.0,801.7,1357,578,0.1226765544364666,0.0117423402231378,0.5994871766995787,0.4051647648529814
175,cup,0.9736,1088.6,356.7,1635.5,801.7,1361,578,0.1239090622095116,0.0117420058951656,0.5994701080975523,0.4008691292822745
176,cup,0.971,1091.8,356.3,1637.1,801.7,1364,578,0.1248423651710614,0.0117425987042087,0.599500373054349,0.4044685397302709
177,cup,0.9707,1093.3,356.3,1640.7,801.8,1366,578,0.1254741518081169,0.0117438861298237,0.5995661005952376,0.40583535840264034
178,cup,0.9664,1095.3,355.7,1644.0,802.0,1369,578,0.1264017441879377,0.0117439273328646,0.599568204153317,0.4029993920811217
179,cup,0.9723,1097.8,356.2,1647.4,801.1,1372,578,0.1273290003992914,0.0117439369300317,0.5995686941219692,0.4060512314027825
180,cup,0.9708,1100.1,355.5,1649.7,800.8,1374,577,0.1279575163302133,0.0114358166768548,0.5996174947639015,0.4063512780975732
181,cup,0.9706,1102.7,355.5,1653.1,800.0,1377,577,0.1288816367007831,0.0114355409063044,0.5996030352066014,0.40584561259899427
182,cup,0.9702,1104.6,356.4,1655.9,800.4,1379,578,0.129506366826481,0.0117452074926164,0.5996335607466997,0.4038935185597121
183,cup,0.9638,1107.9,355.4,1657.5,804.2,1382,579,0.1304281274958353,0.0120537842946388,0.599608310205009,0.4013040094607097
184,cup,0.9694,1107.1,356.3,1658.7,800.0,1382,578,0.1304563877259784,0.0117472576625288,0.5997382290282526,0.40164526919490834
185,cup,0.9698,1109.7,356.8,1660.1,801.9,1384,578,0.1310738308416908,0.011747182952793,0.599734414837236,0.39943585631497147
186,cup,0.9683,1110.2,356.7,1661.3,801.8,1385,578,0.1313923844914714,0.0117480249662962,0.5997774025456653,0.39992094625843405
187,cup,0.968,1110.0,356.5,1661.2,802.1,1385,579,0.1314086420622978,0.0120586753892461,0.5998516147889371,0.40353471360781795
188,cup,0.9666,1110.0,356.9,1660.7,802.5,1385,579,0.1314214008833569,0.012059846198708,0.5999098560072846,0.40267936969909884
189,cup,0.9672,1109.1,355.9,1659.1,801.9,1384,578,0.1311326837410367,0.0117524575050929,0.6000036990179457,0.40367606691793306
190,cup,0.9643,1107.3,355.3,1657.8,801.9,1382,578,0.1305386142791451,0.0117546619493069,0.6001162435374303,0.4066648408556988
191,cup,0.9633,1104.0,355.0,1655.2,801.5,1379,578,0.1296382872769939,0.0117571716384863,0.6002443718706219,0.4076432602402286
192,cup,0.9542,1102.0,351.2,1653.0,802.4,1377,576,0.1290314267782903,0.0111394037506437,0.6002999117160587,0.40713133216628444
193,cup,0.9585,1099.4,354.0,1649.4,798.6,1374,576,0.12811991598925,0.0111408622599347,0.6003785104470352,0.4044222841066994
194,cup,0.9623,1095.9,353.8,1643.8,799.2,1369,576,0.1266034543494996,0.0111435803339412,0.6005249868314687,0.4033210900645453
195,cup,0.9502,1092.5,350.5,1640.5,800.4,1366,575,0.12567845331967,0.0108343494241094,0.6005423356114737,0.4048601412129003
196,cup,0.9464,1087.6,351.8,1634.9,799.0,1360,575,0.1238506221216852,0.0108369294356474,0.600685344304868,0.4029672268112553
197,cup,0.9477,1080.6,353.3,1628.5,798.2,1354,575,0.1220133487477444,0.0108387492542412,0.6007862159000077,0.40127659041475533
198,cup,0.9645,1076.5,352.2,1624.5,798.5,1350,575,0.1207707244800853,0.0108383983507768,0.6007667655040662,0.403504530793334
199,cup,0.9573,1073.3,352.6,1618.9,798.6,1345,575,0.1192278265969395,0.0108388933269945,0.6007942017775482,0.40394822371577027
200,cup,0.9591,1069.4,352.3,1613.4,797.6,1341,574,0.1179848721081013,0.0105288337314316,0.6007726942959863,0.4052017123538906
201,cup,0.9496,1064.8,352.5,1609.1,797.8,1336,574,0.1164406238799325,0.0105292053508449,0.6007938988094115,0.4064079698651606
