source_file,frame_idx,timestamp_ms,cls_id,cls_name,conf,x1,y1,x2,y2,w,h
MOV_0174.mp4,143,4778,41,cup,0.9744,643.2,454.8,1191.2,903.9,548.0,449.1
MOV_0174.mp4,144,4812,41,cup,0.9743,643.3,454.8,1191.1,904.0,547.9,449.2
MOV_0174.mp4,145,4845,41,cup,0.9742,643.3,454.8,1191.1,903.9,547.8,449.1
MOV_0174.mp4,146,4879,41,cup,0.9741,643.2,454.7,1191.0,904.0,547.8,449.2
MOV_0174.mp4,147,4912,41,cup,0.9748,643.3,454.8,1191.1,904.1,547.9,449.3
MOV_0174.mp4,148,4946,41,cup,0.9749,643.2,454.8,1191.0,904.1,547.8,449.3
MOV_0174.mp4,149,4979,41,cup,0.9751,643.4,454.8,1191.1,903.8,547.7,449.0
MOV_0174.mp4,150,5012,41,cup,0.9739,643.4,454.8,1191.3,904.4,547.9,449.6
MOV_0174.mp4,151,5046,41,cup,0.975,643.4,454.8,1191.2,904.1,547.9,449.4
MOV_0174.mp4,152,5079,41,cup,0.9747,643.4,454.8,1191.2,904.1,547.8,449.3
MOV_0174.mp4,153,5113,41,cup,0.9746,643.5,454.8,1191.1,904.2,547.6,449.4
MOV_0174.mp4,154,5146,41,cup,0.9751,643.3,454.8,1191.3,904.2,548.0,449.4
MOV_0174.mp4,155,5179,41,cup,0.9745,643.4,454.9,1191.2,904.2,547.8,449.3
MOV_0174.mp4,156,5213,41,cup,0.9752,643.3,454.9,1191.1,904.2,547.8,449.4
MOV_0174.mp4,157,5246,41,cup,0.974,643.4,454.9,1191.1,903.7,547.7,448.8
MOV_0174.mp4,158,5280,41,cup,0.9746,643.4,454.8,1191.1,903.8,547.7,449.0
MOV_0174.mp4,159,5313,41,cup,0.9745,643.4,454.9,1191.2,903.8,547.8,448.9
MOV_0174.mp4,160,5347,41,cup,0.9753,643.3,454.7,1191.1,904.0,547.8,449.2
MOV_0174.mp4,161,5380,41,cup,0.9747,643.4,454.8,1190.9,903.9,547.4,449.2
MOV_0174.mp4,162,5413,41,cup,0.9751,643.4,454.8,1190.9,903.9,547.5,449.1
MOV_0174.mp4,163,5447,41,cup,0.9753,643.4,454.7,1190.9,903.8,547.5,449.1
MOV_0174.mp4,164,5480,41,cup,0.9749,643.4,454.8,1190.9,903.6,547.5,448.8
MOV_0174.mp4,165,5514,41,cup,0.975,643.3,454.7,1190.9,903.9,547.5,449.2
MOV_0174.mp4,166,5547,41,cup,0.9754,643.5,454.7,1191.0,903.9,547.6,449.3
MOV_0174.mp4,167,5580,41,cup,0.975,643.2,454.6,1190.9,903.9,547.7,449.4
MOV_0174.mp4,168,5614,41,cup,0.9759,643.4,454.6,1190.8,904.0,547.5,449.4
MOV_0174.mp4,169,5647,41,cup,0.9741,643.4,454.6,1190.8,904.0,547.4,449.4
MOV_0174.mp4,170,5681,41,cup,0.9733,643.3,454.7,1190.8,904.1,547.5,449.5
MOV_0174.mp4,171,5714,41,cup,0.9732,643.4,454.7,1190.9,904.2,547.5,449.5
MOV_0174.mp4,172,5748,41,cup,0.9738,643.4,454.7,1191.0,904.1,547.6,449.5
MOV_0174.mp4,173,5781,41,cup,0.9746,643.5,454.7,1191.0,903.9,547.5,449.2
MOV_0174.mp4,174,5814,41,cup,0.9744,643.6,454.7,1191.1,904.0,547.5,449.3
MOV_0174.mp4,175,5848,41,cup,0.9747,643.5,454.6,1191.0,904.1,547.5,449.5
MOV_0174.mp4,176,5881,41,cup,0.9753,643.5,454.7,1190.9,903.8,547.4,449.1
MOV_0174.mp4,177,5915,41,cup,0.9747,643.6,454.8,1190.9,903.6,547.3,448.8
MOV_0174.mp4,178,5948,41,cup,0.9733,643.5,454.7,1190.9,904.1,547.4,449.4
MOV_0174.mp4,179,5981,41,cup,0.9736,643.7,454.7,1190.8,903.7,547.1,449.0
MOV_0174.mp4,180,6015,41,cup,0.9743,643.3,455.0,1191.4,903.8,548.0,448.8
MOV_0174.mp4,181,6048,41,cup,0.9742,643.4,455.0,1191.3,903.8,548.0,448.9
MOV_0174.mp4,182,6082,41,cup,0.9734,643.4,455.0,1191.2,903.9,547.9,448.9
MOV_0174.mp4,183,6115,41,cup,0.9732,643.5,454.9,1191.1,903.5,547.7,448.6
MOV_0174.mp4,184,6149,41,cup,0.9744,643.4,454.9,1191.1,903.6,547.7,448.7
MOV_0174.mp4,185,6182,41,cup,0.9743,643.3,455.0,1191.3,903.5,547.9,448.5
MOV_0174.mp4,186,6215,41,cup,0.9749,643.3,455.0,1191.1,903.7,547.9,448.7
MOV_0174.mp4,187,6249,41,cup,0.9753,643.3,455.0,1191.1,903.5,547.8,448.4
MOV_0174.mp4,188,6282,41,cup,0.9746,643.2,455.0,1191.1,904.0,547.9,449.0
MOV_0174.mp4,189,6316,41,cup,0.9748,643.3,455.0,1191.0,903.4,547.7,448.5
MOV_0174.mp4,190,6349,41,cup,0.9733,643.2,454.9,1191.0,903.7,547.8,448.8
MOV_0174.mp4,191,6383,41,cup,0.9737,643.3,454.9,1191.0,904.1,547.7,449.2
MOV_0174.mp4,192,6416,41,cup,0.9731,643.3,455.0,1191.0,904.0,547.7,449.0
MOV_0174.mp4,193,6449,41,cup,0.9742,643.4,455.0,1191.1,903.8,547.7,448.8
MOV_0174.mp4,194,6483,41,cup,0.9731,643.4,455.0,1191.0,903.9,547.7,448.9
MOV_0174.mp4,195,6516,41,cup,0.9739,643.3,455.0,1191.0,904.3,547.7,449.3
MOV_0174.mp4,196,6550,41,cup,0.9748,643.3,455.0,1191.1,903.7,547.8,448.8
MOV_0174.mp4,197,6583,41,cup,0.9745,643.4,455.0,1191.0,903.8,547.6,448.8
MOV_0174.mp4,198,6616,41,cup,0.9744,643.5,454.9,1191.0,903.8,547.6,448.9
MOV_0174.mp4,199,6650,41,cup,0.9745,643.6,454.9,1191.1,903.8,547.6,448.9
MOV_0174.mp4,200,6683,41,cup,0.9739,643.4,454.8,1191.2,903.8,547.7,449.0
MOV_0174.mp4,201,6717,41,cup,0.9739,643.4,454.8,1191.2,904.0,547.8,449.2
MOV_0174.mp4,202,6750,41,cup,0.9735,643.3,454.9,1191.1,903.9,547.8,449.0
MOV_0174.mp4,203,6784,41,cup,0.9741,643.3,455.0,1191.1,903.8,547.8,448.8
MOV_0174.mp4,204,6817,41,cup,0.9735,643.3,455.0,1191.2,904.4,547.8,449.4
MOV_0174.mp4,205,6850,41,cup,0.9745,643.1,455.0,1191.1,904.8,548.0,449.9
MOV_0174.mp4,206,6884,41,cup,0.9753,643.0,454.9,1191.0,904.3,548.0,449.4
MOV_0174.mp4,207,6917,41,cup,0.9748,643.0,455.1,1190.9,904.2,547.9,449.1
MOV_0174.mp4,208,6951,41,cup,0.9754,643.1,455.2,1190.9,904.5,547.8,449.4
MOV_0174.mp4,209,6984,41,cup,0.9759,643.1,455.3,1190.9,905.3,547.9,449.9
MOV_0174.mp4,210,7017,41,cup,0.9745,643.0,455.5,1191.0,905.1,548.0,449.7
MOV_0174.mp4,211,7051,41,cup,0.9744,643.0,455.7,1191.0,905.7,548.0,450.1
MOV_0174.mp4,212,7084,41,cup,0.9755,642.9,455.7,1190.9,905.6,548.1,449.8
MOV_0174.mp4,213,7118,41,cup,0.9757,643.0,455.7,1190.9,905.6,547.9,449.9
MOV_0174.mp4,214,7151,41,cup,0.9756,643.0,455.6,1190.9,905.7,547.9,450.1
MOV_0174.mp4,215,7185,41,cup,0.9755,643.0,455.6,1190.8,905.4,547.9,449.8
MOV_0174.mp4,216,7218,41,cup,0.9749,643.1,455.2,1190.8,905.5,547.7,450.3
MOV_0174.mp4,217,7251,41,cup,0.9745,643.0,455.2,1190.8,905.3,547.8,450.2
MOV_0174.mp4,218,7285,41,cup,0.9745,643.2,455.2,1190.8,905.6,547.6,450.4
MOV_0174.mp4,219,7318,41,cup,0.9741,643.2,455.2,1190.7,905.0,547.5,449.7
MOV_0174.mp4,220,7352,41,cup,0.9745,643.0,455.4,1190.7,904.9,547.7,449.5
MOV_0174.mp4,221,7385,41,cup,0.9751,643.3,455.3,1190.6,904.9,547.3,449.6
MOV_0174.mp4,222,7419,41,cup,0.9749,643.4,455.1,1190.8,904.9,547.4,449.8
MOV_0174.mp4,223,7452,41,cup,0.9753,643.4,455.2,1190.8,904.7,547.3,449.5
MOV_0174.mp4,224,7485,41,cup,0.9737,643.6,453.8,1191.1,903.2,547.5,449.4
MOV_0174.mp4,225,7519,41,cup,0.9728,644.6,454.1,1192.8,904.3,548.2,450.2
MOV_0174.mp4,226,7552,41,cup,0.9729,645.9,452.1,1195.0,902.8,549.1,450.7
MOV_0174.mp4,227,7586,41,cup,0.976,643.6,453.9,1191.3,904.4,547.7,450.5
MOV_0174.mp4,228,7619,41,cup,0.9757,643.9,454.0,1191.3,903.0,547.5,449.0
MOV_0174.mp4,229,7652,41,cup,0.9745,644.9,454.0,1192.5,903.5,547.6,449.5
MOV_0174.mp4,230,7686,41,cup,0.9759,642.8,454.8,1191.0,906.0,548.2,451.2
MOV_0174.mp4,231,7719,41,cup,0.976,644.3,453.0,1191.7,902.7,547.5,449.7
MOV_0174.mp4,232,7753,41,cup,0.9749,644.7,453.0,1192.2,902.7,547.5,449.6
MOV_0174.mp4,233,7786,41,cup,0.6744,755.9,442.4,1119.7,737.3,363.8,294.9
MOV_0174.mp4,234,7820,41,cup,0.7152,755.9,442.6,1120.1,737.2,364.2,294.6
MOV_0174.mp4,235,7853,41,cup,0.6473,756.5,443.1,1119.8,738.0,363.3,294.9
MOV_0174.mp4,236,7886,41,cup,0.6752,756.1,442.6,1119.5,737.6,363.4,295.1
MOV_0174.mp4,237,7920,41,cup,0.7283,756.1,442.4,1120.1,737.0,364.0,294.6
MOV_0174.mp4,238,7953,41,cup,0.739,756.2,443.2,1120.2,737.3,364.0,294.1
MOV_0174.mp4,239,7987,41,cup,0.7087,756.1,442.6,1119.4,737.4,363.3,294.9
MOV_0174.mp4,240,8020,41,cup,0.6823,756.0,442.3,1119.6,737.3,363.5,295.0
MOV_0174.mp4,241,8053,41,cup,0.6751,756.0,443.0,1119.7,737.8,363.7,294.8
MOV_0174.mp4,242,8087,41,cup,0.6221,755.7,442.2,1119.6,737.6,363.9,295.5
MOV_0174.mp4,243,8120,41,cup,0.6193,756.0,442.5,1119.6,737.5,363.5,295.0
MOV_0174.mp4,244,8154,41,cup,0.6027,755.8,443.1,1119.4,737.9,363.6,294.8
MOV_0174.mp4,245,8187,41,cup,0.6373,755.7,443.2,1119.1,738.0,363.4,294.8
MOV_0174.mp4,246,8221,41,cup,0.6818,756.0,442.9,1119.3,738.0,363.3,295.1
MOV_0174.mp4,247,8254,41,cup,0.6893,755.9,443.6,1119.9,737.5,364.0,294.0
MOV_0174.mp4,248,8287,41,cup,0.6713,755.9,443.5,1119.6,737.3,363.7,293.8
MOV_0174.mp4,249,8321,41,cup,0.6992,755.6,443.6,1119.6,737.2,364.0,293.6
MOV_0174.mp4,250,8354,41,cup,0.7616,755.6,443.7,1120.1,737.8,364.5,294.2
MOV_0174.mp4,251,8388,41,cup,0.7013,755.6,443.5,1119.9,737.8,364.4,294.3
MOV_0174.mp4,252,8421,41,cup,0.7468,756.0,443.5,1119.8,737.4,363.8,294.0
MOV_0174.mp4,253,8455,41,cup,0.7237,755.7,443.7,1119.9,737.7,364.2,294.0
MOV_0174.mp4,254,8488,41,cup,0.721,755.8,443.6,1119.6,737.4,363.8,293.8
MOV_0174.mp4,255,8521,41,cup,0.6682,755.9,443.5,1119.5,737.2,363.6,293.7
MOV_0174.mp4,256,8555,41,cup,0.6745,755.9,443.6,1119.7,737.4,363.8,293.8
MOV_0174.mp4,257,8588,41,cup,0.7064,755.9,443.3,1119.7,737.1,363.8,293.8
MOV_0174.mp4,258,8622,41,cup,0.6645,756.0,442.7,1119.1,737.5,363.1,294.8
MOV_0174.mp4,259,8655,41,cup,0.6763,756.3,443.0,1119.4,737.4,363.1,294.4
MOV_0174.mp4,260,8688,41,cup,0.6756,756.4,442.5,1119.5,737.4,363.1,294.9
MOV_0174.mp4,261,8722,41,cup,0.6897,756.5,442.3,1119.4,737.3,363.0,295.1
MOV_0174.mp4,262,8755,41,cup,0.6552,756.3,442.6,1119.6,737.3,363.3,294.7
MOV_0174.mp4,263,8789,41,cup,0.5781,755.9,442.5,1120.1,737.5,364.3,295.0
MOV_0174.mp4,264,8822,41,cup,0.6581,756.1,442.5,1120.0,737.3,363.8,294.8
MOV_0174.mp4,265,8856,41,cup,0.637,756.3,442.6,1120.0,737.3,363.7,294.7
MOV_0174.mp4,266,8889,41,cup,0.5835,756.1,442.3,1120.0,737.3,363.9,295.0
MOV_0174.mp4,267,8922,41,cup,0.6478,756.1,442.0,1120.1,737.3,364.0,295.3
MOV_0174.mp4,268,8956,41,cup,0.6568,756.2,442.0,1120.1,737.3,363.9,295.2
MOV_0174.mp4,269,8989,41,cup,0.6196,756.1,442.0,1120.2,737.3,364.1,295.3
MOV_0174.mp4,270,9023,41,cup,0.6732,756.3,442.1,1120.2,737.1,363.9,295.0
MOV_0174.mp4,271,9056,41,cup,0.5875,756.4,442.0,1120.3,737.5,363.9,295.4
