source_file,frame_idx,timestamp_ms,cls_id,cls_name,conf,x1,y1,x2,y2,w,h
MOV_0179.mp4,71,2366,0,person,0.9446,1231.1,337.6,1918.5,854,687.4,516.4
MOV_0179.mp4,71,2366,41,cup,0.925,852.2,428.4,1358.1,893.1,505.9,464.7
MOV_0179.mp4,72,2400,41,cup,0.953,852.2,442.1,1361.7,906.5,509.5,464.4
MOV_0179.mp4,72,2400,0,person,0.9527,1235.5,348.8,1918.5,863.7,683,514.9
MOV_0179.mp4,73,2433,41,cup,0.948,855.4,452.1,1364.8,913.9,509.4,461.8
MOV_0179.mp4,73,2433,0,person,0.9475,1237.7,359.8,1918.5,874.7,680.8,514.9
MOV_0179.mp4,74,2466,0,person,0.951,1242.8,362.8,1918.3,876.5,675.6,513.8
MOV_0179.mp4,74,2466,41,cup,0.9473,862.6,456.4,1377.1,912.7,514.5,456.3
MOV_0179.mp4,75,2500,0,person,0.9511,1244.9,363.6,1918.4,876.2,673.5,512.6
MOV_0179.mp4,75,2500,41,cup,0.9343,864.5,456.5,1376.7,911.9,512.3,455.4
MOV_0179.mp4,76,2533,0,person,0.9524,1244.9,363.7,1918.4,876.5,673.5,512.8
MOV_0179.mp4,76,2533,41,cup,0.9456,864.4,456.5,1377.5,912.7,513.1,456.3
MOV_0179.mp4,77,2566,0,person,0.9586,1245.5,364.4,1918.4,877.1,672.9,512.7
MOV_0179.mp4,77,2566,41,cup,0.9517,864.5,456.5,1376.5,912,512,455.5
MOV_0179.mp4,78,2600,0,person,0.956,1244.9,365,1918.3,878.1,673.4,513.1
MOV_0179.mp4,78,2600,41,cup,0.9345,864.8,456.5,1372.4,911.7,507.6,455.2
MOV_0179.mp4,79,2633,0,person,0.9514,1245.7,365.5,1918.3,878.3,672.7,512.8
MOV_0179.mp4,79,2633,41,cup,0.9446,865.1,456.3,1375.1,912.5,510.1,456.2
MOV_0179.mp4,80,2666,0,person,0.9586,1245.5,366.1,1918.4,878.5,672.9,512.4
MOV_0179.mp4,80,2666,41,cup,0.9548,865.3,456,1375.5,911.7,510.3,455.7
MOV_0179.mp4,81,2700,41,cup,0.9529,865.9,455.6,1376.2,911.7,510.3,456.1
MOV_0179.mp4,81,2700,0,person,0.9504,1246.7,365.9,1918.2,879.4,671.5,513.5
MOV_0179.mp4,82,2733,0,person,0.9535,1246.7,366.4,1918.3,879.3,671.6,512.9
MOV_0179.mp4,82,2733,41,cup,0.9466,866.1,455.6,1374.7,911.5,508.5,455.9
MOV_0179.mp4,83,2766,41,cup,0.9568,865.7,455.9,1373.1,912.1,507.4,456.2
MOV_0179.mp4,83,2766,0,person,0.9503,1245.3,365.7,1918.3,879.5,672.9,513.8
MOV_0179.mp4,84,2800,41,cup,0.9563,865.9,455.4,1374.1,911.1,508.1,455.7
MOV_0179.mp4,84,2800,0,person,0.9517,1245.4,366,1918.3,879.2,672.9,513.2
MOV_0179.mp4,85,2833,41,cup,0.9547,865.4,455.4,1374.6,911,509.2,455.6
MOV_0179.mp4,85,2833,0,person,0.9521,1245.4,366.7,1918.3,879.6,672.9,512.9
MOV_0179.mp4,86,2866,0,person,0.9522,1245.2,366.4,1918.3,879.9,673.1,513.5
MOV_0179.mp4,86,2866,41,cup,0.9465,865.1,457.9,1373,910.9,507.9,453
MOV_0179.mp4,87,2900,0,person,0.9528,1245.7,366.9,1918.4,879,672.7,512.2
MOV_0179.mp4,87,2900,41,cup,0.9467,865.3,458.9,1373.6,911.3,508.3,452.5
MOV_0179.mp4,88,2933,41,cup,0.9531,865.3,459,1374.6,912.2,509.3,453.2
MOV_0179.mp4,88,2933,0,person,0.9491,1245.8,367.7,1918.2,877.6,672.4,509.9
MOV_0179.mp4,89,2966,41,cup,0.9558,867.3,458.6,1374,908.2,506.7,449.6
MOV_0179.mp4,89,2966,0,person,0.9521,1247,366.8,1918.5,874.5,671.5,507.7
MOV_0179.mp4,90,3000,0,person,0.9515,1247.9,366.9,1918.6,875.2,670.7,508.3
MOV_0179.mp4,90,3000,41,cup,0.888,872.5,458.6,1358,910,485.6,451.4
MOV_0179.mp4,91,3033,0,person,0.9527,1249.7,365.7,1918.2,874.2,668.5,508.5
MOV_0179.mp4,91,3033,41,cup,0.8843,872.7,457.1,1364,909.8,491.3,452.7
MOV_0179.mp4,92,3066,0,person,0.9487,1247.9,358.6,1918.2,874.3,670.3,515.7
MOV_0179.mp4,92,3066,41,cup,0.8321,867.5,459.2,1298.2,907.2,430.8,448.1
MOV_0179.mp4,93,3100,0,person,0.9518,1247.3,340.4,1919.1,873.4,671.8,533
MOV_0179.mp4,93,3100,41,cup,0.8112,865.1,459.8,1386.6,912.2,521.5,452.4
MOV_0179.mp4,94,3133,41,cup,0.9279,864.9,460,1454.6,912.2,589.6,452.2
MOV_0179.mp4,94,3133,0,person,0.9252,1246.5,325.2,1919,864.5,672.4,539.3
MOV_0179.mp4,95,3166,41,cup,0.9646,864.9,459.1,1415.8,913.9,550.9,454.7
MOV_0179.mp4,95,3166,0,person,0.9258,1316.7,306.5,1918.9,849.8,602.2,543.3
MOV_0179.mp4,96,3200,41,cup,0.9718,864.8,459.1,1412,913,547.2,453.8
MOV_0179.mp4,96,3200,0,person,0.9388,1347.5,283.6,1919,829.5,571.5,545.9
MOV_0179.mp4,97,3233,41,cup,0.9688,864.7,458.5,1411.9,912.3,547.2,453.7
MOV_0179.mp4,97,3233,0,person,0.9228,1403.9,263.4,1918.9,812,515,548.7
MOV_0179.mp4,98,3266,41,cup,0.9685,864.8,458.3,1413.1,912.3,548.3,454
MOV_0179.mp4,98,3266,0,person,0.9177,1465.1,254.9,1918.8,807.4,453.7,552.4
MOV_0179.mp4,99,3300,41,cup,0.9682,864.7,458.4,1412.8,911.9,548.1,453.5
MOV_0179.mp4,99,3300,0,person,0.7451,1606.5,263.3,1919,759.6,312.5,496.3
MOV_0179.mp4,100,3333,41,cup,0.9662,864.7,457.9,1413.1,912,548.3,454.1
MOV_0179.mp4,100,3333,0,person,0.3917,1807.6,344.1,1919.1,667.4,111.5,323.3
MOV_0179.mp4,101,3366,41,cup,0.9628,864.9,457.8,1413.1,912.3,548.2,454.5
MOV_0179.mp4,102,3400,41,cup,0.9645,864.9,457.8,1413,912.9,548.1,455.1
MOV_0179.mp4,103,3433,41,cup,0.9665,864.9,457.9,1413.1,913,548.1,455
MOV_0179.mp4,104,3466,41,cup,0.9662,865.1,457.8,1413,913.1,548,455.3
MOV_0179.mp4,105,3500,41,cup,0.9679,864.8,458,1413.2,912.9,548.4,454.8
MOV_0179.mp4,106,3533,41,cup,0.9668,864.7,458.1,1413.6,913.5,548.9,455.4
MOV_0179.mp4,107,3566,41,cup,0.9674,864.8,458.2,1413.5,914.2,548.7,456
MOV_0179.mp4,108,3600,41,cup,0.966,864.8,457.9,1413.4,913.3,548.6,455.3
MOV_0179.mp4,109,3633,41,cup,0.9655,864.8,457.9,1413.4,913.2,548.6,455.3
MOV_0179.mp4,110,3666,41,cup,0.9631,864.9,458,1413.4,912.6,548.5,454.6
MOV_0179.mp4,111,3700,41,cup,0.9647,864.8,457.9,1413.4,913.2,548.6,455.3
MOV_0179.mp4,112,3733,41,cup,0.9628,864.8,458,1413.3,913,548.5,455.1
MOV_0179.mp4,113,3766,41,cup,0.963,864.7,458,1413.4,912.7,548.7,454.7
MOV_0179.mp4,114,3800,41,cup,0.9623,864.9,458.2,1413.2,912.8,548.3,454.7
MOV_0179.mp4,115,3833,41,cup,0.968,864.9,458.2,1413.3,913.3,548.3,455.1
MOV_0179.mp4,116,3866,41,cup,0.9672,865,458.2,1413.3,913.3,548.3,455.1
MOV_0179.mp4,117,3900,41,cup,0.9638,865.1,458.2,1413.2,913.2,548.1,455
MOV_0179.mp4,118,3933,41,cup,0.9629,865,458.2,1413.2,913.2,548.2,455
MOV_0179.mp4,119,3966,41,cup,0.9636,865,458.1,1413.3,913.6,548.2,455.5
MOV_0179.mp4,120,4000,41,cup,0.9678,865.1,458.3,1413.3,912.8,548.1,454.6
MOV_0179.mp4,121,4033,41,cup,0.9668,865.1,458.2,1413.2,912.9,548.2,454.7
MOV_0179.mp4,122,4066,41,cup,0.9676,865.1,458.1,1413.5,913.1,548.4,455
MOV_0179.mp4,123,4100,41,cup,0.9665,865,458.1,1413.4,913.2,548.3,455
MOV_0179.mp4,124,4133,41,cup,0.9667,865.1,458.1,1413.4,913.6,548.4,455.5
MOV_0179.mp4,125,4166,41,cup,0.9686,865.1,458,1413.3,913.4,548.2,455.4
MOV_0179.mp4,126,4200,41,cup,0.9684,865.1,458.2,1413.3,913.9,548.2,455.7
MOV_0179.mp4,127,4233,41,cup,0.9679,865.1,458.1,1413.4,913.6,548.3,455.5
MOV_0179.mp4,128,4266,41,cup,0.968,865,458.1,1413.5,913.6,548.5,455.5
MOV_0179.mp4,129,4300,41,cup,0.9684,865.1,458.1,1413.5,913.6,548.4,455.5
MOV_0179.mp4,130,4333,41,cup,0.9677,865,458,1413.7,913.4,548.6,455.3
MOV_0179.mp4,131,4366,41,cup,0.9681,865.1,458.1,1413.6,913.8,548.5,455.8
MOV_0179.mp4,132,4400,41,cup,0.9675,865.1,457.9,1413.7,913.8,548.6,455.9
MOV_0179.mp4,133,4433,41,cup,0.9679,865,458,1413.7,913.7,548.6,455.7
MOV_0179.mp4,134,4466,41,cup,0.9676,865,458.2,1413.7,913.9,548.7,455.7
MOV_0179.mp4,135,4500,41,cup,0.9668,865.1,458.2,1413.6,913.9,548.4,455.7
MOV_0179.mp4,136,4533,41,cup,0.966,865,458,1413.7,912.1,548.7,454
MOV_0179.mp4,137,4566,41,cup,0.9674,864.9,457.9,1413.6,913.3,548.7,455.4
MOV_0179.mp4,138,4600,41,cup,0.9667,865,458.1,1413.7,913.4,548.6,455.3
MOV_0179.mp4,139,4633,41,cup,0.9653,865.2,458,1413.6,913.3,548.4,455.2
MOV_0179.mp4,140,4666,41,cup,0.964,865.2,457.9,1413.4,913.4,548.2,455.5
MOV_0179.mp4,141,4700,41,cup,0.9631,865.3,457.8,1413.5,913.6,548.2,455.7
MOV_0179.mp4,142,4733,41,cup,0.9628,865.2,457.8,1413.5,913.6,548.3,455.8
MOV_0179.mp4,143,4766,41,cup,0.9612,865.1,457.8,1413.5,913.6,548.3,455.9
MOV_0179.mp4,144,4800,41,cup,0.9615,865,457.9,1413.4,913.2,548.4,455.2
MOV_0179.mp4,145,4833,41,cup,0.9595,865.1,457.9,1413.2,912.9,548.1,455
MOV_0179.mp4,146,4866,41,cup,0.9604,865,457.9,1413.3,913.6,548.2,455.7
MOV_0179.mp4,147,4900,41,cup,0.9595,865,457.9,1413.3,913,548.2,455.1
MOV_0179.mp4,148,4933,41,cup,0.959,865.1,457.8,1413.3,912.4,548.2,454.6
MOV_0179.mp4,149,4966,41,cup,0.9586,865.1,457.8,1413.4,912.1,548.3,454.3
MOV_0179.mp4,150,5000,41,cup,0.9637,865.1,457.9,1413,912.4,547.9,454.6
MOV_0179.mp4,151,5033,41,cup,0.9618,865.1,457.7,1413.1,912.5,548,454.8
MOV_0179.mp4,152,5066,41,cup,0.964,865.2,457.7,1412.6,912.6,547.4,454.9
MOV_0179.mp4,153,5100,41,cup,0.9616,865.1,457.5,1412.8,912.6,547.7,455.1
MOV_0179.mp4,154,5133,41,cup,0.9636,865.2,457.7,1412.9,913,547.7,455.3
MOV_0179.mp4,155,5166,41,cup,0.9628,865.1,457.8,1412.8,913.1,547.7,455.3
MOV_0179.mp4,156,5200,41,cup,0.9618,865.1,457.6,1412.8,912.9,547.6,455.3
MOV_0179.mp4,157,5233,41,cup,0.9613,865.2,457.6,1412.7,913.2,547.5,455.6
MOV_0179.mp4,158,5266,41,cup,0.9591,865.2,457.4,1412.7,913,547.5,455.6
MOV_0179.mp4,159,5300,41,cup,0.958,865.3,457.5,1412.8,912.8,547.5,455.3
MOV_0179.mp4,160,5333,41,cup,0.9577,865.4,457.5,1412.6,912.3,547.2,454.8
MOV_0179.mp4,161,5366,41,cup,0.9596,865.5,457.7,1412.4,912.2,546.9,454.5
MOV_0179.mp4,162,5400,41,cup,0.9621,865.5,457.6,1412.4,913.1,546.9,455.6
MOV_0179.mp4,163,5433,41,cup,0.9617,865.6,457.4,1412.4,913,546.9,455.6
MOV_0179.mp4,164,5466,41,cup,0.9623,865.5,457.4,1412.3,912.9,546.8,455.4
MOV_0179.mp4,165,5500,41,cup,0.9613,865.5,457.5,1412.5,912.4,547,454.9
MOV_0179.mp4,166,5533,41,cup,0.9601,865.5,457.5,1412.5,912.4,547,455
MOV_0179.mp4,167,5566,41,cup,0.9602,865.5,457.4,1412.6,912,547.1,454.7
MOV_0179.mp4,168,5600,41,cup,0.9601,865.5,457.2,1412.4,912.6,547,455.4
MOV_0179.mp4,169,5633,41,cup,0.9601,865.6,457.3,1412.3,913.5,546.8,456.2
MOV_0179.mp4,170,5666,41,cup,0.9604,865.6,457.3,1412.4,912.9,546.8,455.7
MOV_0179.mp4,171,5700,41,cup,0.958,865.6,457.3,1412.2,913.5,546.6,456.3
MOV_0179.mp4,172,5733,41,cup,0.9583,865.6,457.3,1412.2,913.3,546.5,456
MOV_0179.mp4,173,5766,41,cup,0.9583,865.6,457.3,1412.3,912.1,546.7,454.8
MOV_0179.mp4,174,5800,41,cup,0.9568,865.5,457.5,1412.3,912.4,546.8,455
MOV_0179.mp4,175,5833,41,cup,0.9587,865.6,457.4,1412.4,912.8,546.8,455.4
MOV_0179.mp4,176,5866,41,cup,0.9578,865.5,457.3,1412.2,912.8,546.7,455.6
MOV_0179.mp4,177,5900,41,cup,0.9568,865.6,457.3,1412,912.1,546.4,454.8
MOV_0179.mp4,178,5933,41,cup,0.9547,865.6,457.1,1412,912.1,546.3,455
MOV_0179.mp4,179,5966,41,cup,0.9589,865.7,457.3,1412.1,912.3,546.4,455
MOV_0179.mp4,180,6000,41,cup,0.9567,865.7,457.2,1412.5,912.1,546.8,454.9
MOV_0179.mp4,181,6033,41,cup,0.9537,865.6,457,1412.4,912,546.7,455
MOV_0179.mp4,182,6066,41,cup,0.9562,865.7,457.4,1412.5,912,546.8,454.6
MOV_0179.mp4,183,6100,41,cup,0.9572,865.7,457.5,1412.3,912,546.6,454.5
MOV_0179.mp4,184,6133,41,cup,0.9587,865.8,457.3,1412.2,912,546.5,454.7
MOV_0179.mp4,185,6166,41,cup,0.9602,865.9,457.1,1412.5,912,546.6,454.8
MOV_0179.mp4,186,6200,41,cup,0.9604,865.9,457.2,1412.4,912.4,546.5,455.2
MOV_0179.mp4,187,6233,41,cup,0.9613,865.8,457,1412.5,912.2,546.7,455.2
MOV_0179.mp4,188,6266,41,cup,0.9582,866,456.8,1412.2,912.2,546.3,455.4
MOV_0179.mp4,189,6300,41,cup,0.9585,865.9,456.6,1412.2,912.1,546.4,455.4
MOV_0179.mp4,190,6333,41,cup,0.9569,866,456.5,1412.2,911.8,546.2,455.3
MOV_0179.mp4,191,6366,41,cup,0.9595,866,456.9,1412.1,912.3,546.1,455.4
MOV_0179.mp4,192,6400,41,cup,0.9573,866,456.6,1412.1,912,546.1,455.5
MOV_0179.mp4,193,6433,41,cup,0.9608,866.1,456.5,1411.9,912.3,545.8,455.8
MOV_0179.mp4,194,6466,41,cup,0.9633,866,456.6,1412.2,913,546.3,456.4
MOV_0179.mp4,195,6500,41,cup,0.9623,865.9,456.7,1412.3,913.3,546.3,456.6
MOV_0179.mp4,196,6533,41,cup,0.9646,866,456.6,1412.2,913.3,546.2,456.7
MOV_0179.mp4,197,6566,41,cup,0.9636,866,456.4,1412.1,913,546.1,456.6
MOV_0179.mp4,198,6600,41,cup,0.9653,866.1,456.4,1412.1,913.2,546,456.7
MOV_0179.mp4,199,6633,41,cup,0.9655,866.1,456.4,1412.1,912.9,546,456.6
MOV_0179.mp4,200,6666,41,cup,0.9665,866.1,456.4,1412.1,912.9,546.1,456.4
MOV_0179.mp4,201,6700,41,cup,0.9675,866.2,456.4,1412.2,913,546,456.6
MOV_0179.mp4,202,6733,41,cup,0.9667,866.1,456.6,1412.1,912.9,546,456.2
MOV_0179.mp4,203,6766,41,cup,0.966,866.2,456.7,1412.1,913.1,546,456.4
MOV_0179.mp4,204,6800,41,cup,0.9658,866.1,456.6,1412,913.2,545.9,456.6
MOV_0179.mp4,205,6833,41,cup,0.967,866.2,456.5,1411.9,913.4,545.6,456.9
MOV_0179.mp4,206,6866,41,cup,0.9649,866,456.3,1411.7,914,545.7,457.7
MOV_0179.mp4,207,6900,41,cup,0.9661,866,456.5,1411.9,913.7,545.9,457.2
MOV_0179.mp4,208,6933,41,cup,0.967,866.1,456.3,1411.9,914.1,545.8,457.8
MOV_0179.mp4,209,6966,41,cup,0.9669,865.9,456.1,1411.8,914,545.9,457.8
MOV_0179.mp4,210,7000,41,cup,0.9662,865.8,456.8,1411.4,912.4,545.6,455.7
MOV_0179.mp4,211,7033,41,cup,0.9668,865.9,456.6,1411.3,912.2,545.4,455.6
MOV_0179.mp4,212,7066,41,cup,0.9671,865.8,456.5,1411.5,912.5,545.7,456
MOV_0179.mp4,213,7100,41,cup,0.9649,866,456.4,1411.4,912.7,545.5,456.3
MOV_0179.mp4,214,7133,41,cup,0.964,865.8,456.4,1411.4,912.4,545.6,455.9
MOV_0179.mp4,215,7166,41,cup,0.9661,866,456.5,1411.6,913,545.6,456.5
MOV_0179.mp4,216,7200,41,cup,0.9675,865.8,456.5,1411.7,913.6,545.8,457.1
MOV_0179.mp4,217,7233,41,cup,0.969,865.8,456.5,1411.6,913.8,545.9,457.3
MOV_0179.mp4,218,7266,41,cup,0.9671,865.6,456.6,1411.8,914.1,546.2,457.6
MOV_0179.mp4,219,7300,41,cup,0.9658,865.9,456.5,1411.7,914.1,545.8,457.6
MOV_0179.mp4,220,7333,41,cup,0.9642,865.8,456.8,1411.8,914.2,546,457.4
MOV_0179.mp4,221,7366,41,cup,0.966,865.7,456.5,1411.7,913.8,546,457.3
MOV_0179.mp4,222,7400,41,cup,0.9656,865.8,456.8,1411.6,913.6,545.8,456.8
MOV_0179.mp4,223,7433,41,cup,0.966,865.9,456.8,1411.7,913.2,545.8,456.4
MOV_0179.mp4,224,7466,41,cup,0.9658,865.9,456.8,1411.7,913.4,545.8,456.7
MOV_0179.mp4,225,7500,41,cup,0.9659,866,456.6,1411.8,913.5,545.9,456.9
MOV_0179.mp4,226,7533,41,cup,0.9675,866.1,456.7,1412.1,913.3,546,456.6
MOV_0179.mp4,227,7566,41,cup,0.9657,865.9,456.9,1412.1,913.3,546.2,456.4
MOV_0179.mp4,228,7600,41,cup,0.9654,865.9,456.9,1412.2,912.8,546.3,455.8
MOV_0179.mp4,229,7633,41,cup,0.9646,866,457,1412.3,912.8,546.3,455.8
MOV_0179.mp4,230,7666,41,cup,0.9646,865.9,456.9,1412.3,913.3,546.4,456.3
MOV_0179.mp4,231,7700,41,cup,0.9626,865.9,456.9,1412.3,913.3,546.3,456.4
MOV_0179.mp4,232,7733,41,cup,0.963,866,456.7,1412.2,913.2,546.2,456.5
MOV_0179.mp4,233,7766,41,cup,0.9623,865.9,456.8,1412,912.9,546.1,456.1
MOV_0179.mp4,234,7800,41,cup,0.9636,866,456.8,1412,913.2,546,456.4
MOV_0179.mp4,235,7833,41,cup,0.9633,866,456.8,1411.8,913.8,545.8,457
MOV_0179.mp4,236,7866,41,cup,0.9643,865.9,457,1411.8,913.7,545.9,456.7
MOV_0179.mp4,237,7900,41,cup,0.965,866,457,1411.8,913.4,545.8,456.4
MOV_0179.mp4,238,7933,41,cup,0.9669,866,457.1,1412.2,913.7,546.2,456.6
MOV_0179.mp4,239,7966,41,cup,0.9654,866,457.1,1412.3,913.2,546.3,456.1
MOV_0179.mp4,240,8000,41,cup,0.9671,866.1,457.1,1412,913.8,546,456.7
MOV_0179.mp4,241,8033,41,cup,0.9687,866.1,457.2,1412,914.2,545.9,457.1
MOV_0179.mp4,242,8066,41,cup,0.9677,866,457.1,1412.2,913.8,546.2,456.6
MOV_0179.mp4,243,8100,41,cup,0.9662,866.1,456.9,1412.4,913.5,546.4,456.6
MOV_0179.mp4,244,8133,41,cup,0.9667,865.8,456.9,1412.4,914.3,546.6,457.4
MOV_0179.mp4,245,8166,41,cup,0.9663,865.9,456.9,1412.4,914,546.5,457.1
MOV_0179.mp4,246,8200,41,cup,0.9631,865.8,457,1412.4,913.4,546.6,456.4
MOV_0179.mp4,247,8233,41,cup,0.9623,865.8,457.1,1412.3,913.8,546.5,456.8
MOV_0179.mp4,248,8266,41,cup,0.9627,865.8,457.3,1412.2,913.8,546.4,456.6
MOV_0179.mp4,249,8300,41,cup,0.9646,865.7,457,1412,913.7,546.3,456.7
MOV_0179.mp4,250,8333,41,cup,0.9641,865.7,456.8,1412,913.6,546.3,456.9
MOV_0179.mp4,251,8366,41,cup,0.9645,865.8,456.9,1412.1,913.4,546.3,456.6
MOV_0179.mp4,252,8400,41,cup,0.9657,865.9,456.8,1411.9,913.3,545.9,456.5
MOV_0179.mp4,253,8433,41,cup,0.965,866,456.8,1411.9,913.3,545.9,456.5
MOV_0179.mp4,254,8466,41,cup,0.9662,866,456.7,1412.1,913.2,546.1,456.5
MOV_0179.mp4,255,8500,41,cup,0.9659,866,456.8,1412.1,913.9,546.1,457.1
MOV_0179.mp4,256,8533,41,cup,0.9669,866.1,456.8,1412.2,913.6,546.2,456.8
MOV_0179.mp4,257,8566,41,cup,0.965,866,456.8,1412.2,913.3,546.2,456.5
MOV_0179.mp4,258,8600,41,cup,0.9646,865.9,456.9,1412.1,912.9,546.2,456
MOV_0179.mp4,259,8633,41,cup,0.9639,865.8,456.8,1412.1,912.9,546.4,456.1
MOV_0179.mp4,260,8666,41,cup,0.9657,865.8,457,1412.3,912.9,546.5,455.9
MOV_0179.mp4,261,8700,41,cup,0.9639,865.9,456.9,1412.4,912.5,546.5,455.6
MOV_0179.mp4,262,8733,41,cup,0.9652,865.9,457,1412.2,912.8,546.3,455.8
MOV_0179.mp4,263,8766,41,cup,0.9629,865.9,457.2,1412.5,912.6,546.5,455.4
MOV_0179.mp4,264,8800,41,cup,0.9635,865.8,457.3,1412.5,912.7,546.7,455.4
MOV_0179.mp4,265,8833,41,cup,0.9625,866,457,1412.2,912.5,546.3,455.5
MOV_0179.mp4,266,8866,41,cup,0.961,865.8,457.3,1412.5,912.6,546.7,455.2
MOV_0179.mp4,267,8900,41,cup,0.9613,865.8,457.3,1412.7,913,546.8,455.7
MOV_0179.mp4,268,8933,41,cup,0.9583,865.7,457.2,1412.5,913,546.8,455.7
MOV_0179.mp4,269,8966,41,cup,0.9602,865.8,457.2,1412.6,913.5,546.8,456.3
MOV_0179.mp4,270,9000,41,cup,0.961,866,457.2,1412.3,913.1,546.3,455.9
MOV_0179.mp4,271,9033,41,cup,0.9614,866.1,456.9,1412.4,913.3,546.3,456.4
